time,pv,cv,sp,kp,ki,kd
1875894,70.18,44.35,70.00,45.00,9.91,51.08
1876402,70.21,52.78,70.00,45.00,9.91,51.08
1876904,70.02,64.89,70.00,45.00,9.91,51.08
1877411,69.94,67.17,70.00,45.00,9.91,51.08
1877919,69.82,64.32,70.00,45.00,9.91,51.08
1878426,69.80,61.84,70.00,45.00,9.91,51.08
1878929,69.80,76.63,70.00,45.00,9.91,51.08
1879436,69.78,67.57,70.00,45.00,9.91,51.08
1879944,69.81,64.31,70.00,45.00,9.91,51.08
1880451,69.82,56.11,70.00,45.00,9.91,51.08
1880954,69.88,51.61,70.00,45.00,9.91,51.08
1881462,69.92,50.48,70.00,45.00,9.91,51.08
1881969,69.92,66.09,70.00,45.00,9.91,51.08
1882477,69.95,59.36,70.00,45.00,9.91,51.08
1882980,69.99,69.87,70.00,45.00,9.91,51.08
1883488,70.04,40.88,70.00,45.00,9.91,51.08
1883995,70.08,49.36,70.00,45.00,9.91,51.08
1884495,70.08,53.16,70.00,45.00,9.91,51.08
1884998,70.09,55.56,70.00,45.00,9.91,51.08
1885506,70.12,71.46,70.00,45.00,9.91,51.08
1886014,70.10,60.05,70.00,45.00,9.91,51.08
1886522,70.11,53.26,70.00,45.00,9.91,51.08
1887024,70.09,53.46,70.00,45.00,9.91,51.08
1887532,70.08,65.11,70.00,45.00,9.91,51.08
1888039,70.04,71.29,70.00,45.00,9.91,51.08
1888547,70.03,63.17,70.00,45.00,9.91,51.08
1889050,70.04,58.41,70.00,45.00,9.91,51.08
1889558,70.08,59.41,70.00,45.00,9.91,51.08
1890066,70.05,75.49,70.00,45.00,9.91,51.08
1890566,70.04,51.85,70.00,45.00,9.91,51.08
1891069,70.04,54.07,70.00,45.00,9.91,51.08
1891577,70.05,54.33,70.00,45.00,9.91,51.08
1892084,70.01,55.21,70.00,45.00,9.91,51.08
1892592,70.04,57.55,70.00,45.00,9.91,51.08
1893095,70.04,59.62,70.00,45.00,9.91,51.08
1893603,70.05,54.62,70.00,45.00,9.91,51.08
1894111,70.10,49.90,70.00,45.00,9.91,51.08
1894619,70.07,66.30,70.00,45.00,9.91,51.08
1895122,70.03,60.91,70.00,45.00,9.91,51.08
1895630,70.04,55.89,70.00,45.00,9.91,51.08
1896130,69.98,52.26,70.00,45.00,9.91,51.08
1896638,69.91,75.87,70.00,45.00,9.91,51.08
1897141,69.93,57.87,70.00,45.00,9.91,51.08
1897649,69.87,62.36,70.00,45.00,9.91,51.08
1898156,69.85,70.16,70.00,45.00,9.91,51.08
1898664,69.82,59.57,70.00,45.00,9.91,51.08
1899167,69.81,62.70,70.00,45.00,9.91,51.08
1899675,69.82,65.54,70.00,45.00,9.91,51.08
1900183,69.85,65.89,70.00,45.00,9.91,51.08
1900690,69.90,69.83,70.00,45.00,9.91,51.08
1901193,69.91,58.24,70.00,45.00,9.91,51.08
1901701,69.95,57.67,70.00,45.00,9.91,51.08
1902201,69.99,58.64,70.00,45.00,9.91,51.08
1902709,70.00,57.77,70.00,45.00,9.91,51.08
1903212,70.04,64.24,70.00,45.00,9.91,51.08
1903720,70.05,72.47,70.00,45.00,9.91,51.08
1904227,70.04,63.82,70.00,45.00,9.91,51.08
1904735,70.07,60.26,70.00,45.00,9.91,51.08
1905238,70.06,53.67,70.00,45.00,9.91,51.08
1905746,70.07,64.41,70.00,45.00,9.91,51.08
1906253,70.09,54.36,70.00,45.00,9.91,51.08
1906761,70.08,54.85,70.00,45.00,9.91,51.08
1907264,70.04,63.92,70.00,45.00,9.91,51.08
1907772,70.02,62.82,70.00,45.00,9.91,51.08
1908272,70.04,50.63,70.00,45.00,9.91,51.08
1908781,70.08,56.72,70.00,45.00,9.91,51.08
1909284,70.08,64.52,70.00,45.00,9.91,51.08
1909792,70.09,58.80,70.00,45.00,9.91,51.08
1910300,70.03,59.43,70.00,45.00,9.91,51.08
1910807,70.04,65.98,70.00,45.00,9.91,51.08
1911310,70.03,57.14,70.00,45.00,9.91,51.08
1911818,70.06,66.81,70.00,45.00,9.91,51.08
1912326,70.06,55.42,70.00,45.00,9.91,51.08
1912833,70.02,67.82,70.00,45.00,9.91,51.08
1913336,70.00,77.64,70.00,45.00,9.91,51.08
1913837,69.96,55.96,70.00,45.00,9.91,51.08
1914344,69.97,54.90,70.00,45.00,9.91,51.08
1914852,69.96,51.99,70.00,45.00,9.91,51.08
1915355,69.97,65.16,70.00,45.00,9.91,51.08
1915863,70.03,36.20,70.00,45.00,9.91,51.08
1916370,70.00,61.24,70.00,45.00,9.91,51.08
1916878,70.00,72.58,70.00,45.00,9.91,51.08
1917381,69.98,70.94,70.00,45.00,9.91,51.08
1917889,69.99,59.71,70.00,45.00,9.91,51.08
1918396,70.00,51.34,70.00,45.00,9.91,51.08
1918904,69.99,48.49,70.00,45.00,9.91,51.08
1919407,69.97,59.93,70.00,45.00,9.91,51.08
1919908,69.99,53.48,70.00,45.00,9.91,51.08
1920415,70.00,56.17,70.00,45.00,9.91,51.08
1920923,69.99,67.57,70.00,45.00,9.91,51.08
1921426,69.97,51.39,70.00,45.00,9.91,51.08
1921934,69.97,43.54,70.00,45.00,9.91,51.08
1922441,69.96,60.58,70.00,45.00,9.91,51.08
1922949,70.02,65.53,70.00,45.00,9.91,51.08
1923452,70.02,58.51,70.00,45.00,9.91,51.08
1923960,70.01,57.45,70.00,45.00,9.91,51.08
1924468,70.04,44.26,70.00,45.00,9.91,51.08
1924975,70.02,57.68,70.00,45.00,9.91,51.08
1925478,70.05,55.35,70.00,45.00,9.91,51.08
1925985,70.04,51.75,70.00,45.00,9.91,51.08
1926493,70.01,52.30,70.00,45.00,9.91,51.08
1927000,70.02,65.95,70.00,45.00,9.91,51.08
1927503,70.02,66.10,70.00,45.00,9.91,51.08
1928010,70.02,57.59,70.00,45.00,9.91,51.08
1928518,69.98,63.33,70.00,45.00,9.91,51.08
1929025,69.98,59.04,70.00,45.00,9.91,51.08
1929528,69.96,71.25,70.00,45.00,9.91,51.08
1930035,69.97,63.74,70.00,45.00,9.91,51.08
1930543,69.96,53.09,70.00,45.00,9.91,51.08
1931050,69.98,57.37,70.00,45.00,9.91,51.08
1931555,70.00,59.37,70.00,45.00,9.91,51.08
1932063,70.03,67.04,70.00,45.00,9.91,51.08
1932570,70.03,57.74,70.00,45.00,9.91,51.08
1933078,70.01,69.75,70.00,45.00,9.91,51.08
1933581,70.02,58.60,70.00,45.00,9.91,51.08
1934089,70.02,60.98,70.00,45.00,9.91,51.08
1934596,70.03,55.61,70.00,45.00,9.91,51.08
1935104,70.00,47.57,70.00,45.00,9.91,51.08
1935607,70.02,62.97,70.00,45.00,9.91,51.08
1936115,70.02,60.95,70.00,45.00,9.91,51.08
1936622,69.99,56.12,70.00,45.00,9.91,51.08
1937130,70.00,62.22,70.00,45.00,9.91,51.08
1937635,69.98,53.34,70.00,45.00,9.91,51.08
1938143,69.97,65.77,70.00,45.00,9.91,51.08
1938651,69.98,46.61,70.00,45.00,9.91,51.08
1939158,69.97,65.86,70.00,45.00,9.91,51.08
1939661,69.95,69.41,70.00,45.00,9.91,51.08
1940169,70.00,54.31,70.00,45.00,9.91,51.08
1940676,69.97,57.97,70.00,45.00,9.91,51.08
1941184,70.03,64.52,70.00,45.00,9.91,51.08
1941687,70.00,45.87,70.00,45.00,9.91,51.08
1942195,69.98,56.51,70.00,45.00,9.91,51.08
1942702,70.03,53.37,70.00,45.00,9.91,51.08
1943203,70.01,72.39,70.00,45.00,9.91,51.08
1943705,70.02,55.68,70.00,45.00,9.91,51.08
1944213,70.03,58.02,70.00,45.00,9.91,51.08
1944720,70.05,54.27,70.00,45.00,9.91,51.08
1945228,70.02,51.94,70.00,45.00,9.91,51.08
1945731,70.00,57.85,70.00,45.00,9.91,51.08
1946239,70.02,63.32,70.00,45.00,9.91,51.08
1946746,69.98,61.85,70.00,45.00,9.91,51.08
1947254,70.00,61.90,70.00,45.00,9.91,51.08
1947757,69.97,65.35,70.00,45.00,9.91,51.08
1948265,69.97,51.97,70.00,45.00,9.91,51.08
1948772,69.96,63.47,70.00,45.00,9.91,51.08
1949273,69.97,63.60,70.00,45.00,9.91,51.08
1949775,70.00,55.04,70.00,45.00,9.91,51.08
1950283,70.01,50.47,70.00,45.00,9.91,51.08
1950790,70.02,53.28,70.00,45.00,9.91,51.08
1951298,70.00,55.86,70.00,45.00,9.91,51.08
1951801,70.00,58.46,70.00,45.00,9.91,51.08
1952309,70.00,56.52,70.00,45.00,9.91,51.08
1952816,69.97,76.35,70.00,45.00,9.91,51.08
1953324,69.96,57.10,70.00,45.00,9.91,51.08
1953827,69.98,62.98,70.00,45.00,9.91,51.08
1954335,69.98,60.15,70.00,45.00,9.91,51.08
1954842,69.99,54.89,70.00,45.00,9.91,51.08
1955343,69.97,65.63,70.00,45.00,9.91,51.08
1955846,69.97,61.43,70.00,45.00,9.91,51.08
1956354,69.99,62.97,70.00,45.00,9.91,51.08
1956861,69.98,55.33,70.00,45.00,9.91,51.08
1957369,69.99,60.93,70.00,45.00,9.91,51.08
1957872,70.03,59.03,70.00,45.00,9.91,51.08
1958380,70.02,59.42,70.00,45.00,9.91,51.08
1958887,70.03,52.84,70.00,45.00,9.91,51.08
1959395,69.99,56.87,70.00,45.00,9.91,51.08
1959898,69.98,52.79,70.00,45.00,9.91,51.08
1960406,70.00,52.87,70.00,45.00,9.91,51.08
1960906,70.02,51.26,70.00,45.00,9.91,51.08
1961414,70.01,53.90,70.00,45.00,9.91,51.08
1961917,70.00,70.21,70.00,45.00,9.91,51.08
1962424,69.98,60.01,70.00,45.00,9.91,51.08
1962932,70.00,68.24,70.00,45.00,9.91,51.08
1963440,69.99,66.34,70.00,45.00,9.91,51.08
1963943,69.99,69.11,70.00,45.00,9.91,51.08
1964451,69.99,63.17,70.00,45.00,9.91,51.08
1964958,69.99,60.33,70.00,45.00,9.91,51.08
1965466,70.00,52.43,70.00,45.00,9.91,51.08
1965969,70.00,51.50,70.00,45.00,9.91,51.08
1966477,70.03,56.28,70.00,45.00,9.91,51.08
1966977,70.03,56.15,70.00,45.00,9.91,51.08
1967485,70.03,58.67,70.00,45.00,9.91,51.08
1967987,69.99,54.17,70.00,45.00,9.91,51.08
1968495,69.99,55.43,70.00,45.00,9.91,51.08
1969003,69.98,57.92,70.00,45.00,9.91,51.08
1969510,69.99,54.34,70.00,45.00,9.91,51.08
1970013,70.07,49.43,70.00,45.00,9.91,51.08
1970520,70.05,59.78,70.00,45.00,9.91,51.08
1971028,70.06,46.00,70.00,45.00,9.91,51.08
1971536,70.03,54.45,70.00,45.00,9.91,51.08
1972038,69.99,59.15,70.00,45.00,9.91,51.08
1972545,69.98,62.56,70.00,45.00,9.91,51.08
1973052,69.95,72.13,70.00,45.00,9.91,51.08
1973560,69.92,65.07,70.00,45.00,9.91,51.08
1974063,69.95,56.71,70.00,45.00,9.91,51.08
1974571,69.91,66.46,70.00,45.00,9.91,51.08
1975078,69.97,43.14,70.00,45.00,9.91,51.08
1975586,69.99,77.07,70.00,45.00,9.91,51.08
1976089,70.00,60.87,70.00,45.00,9.91,51.08
1976597,70.03,56.47,70.00,45.00,9.91,51.08
1977104,70.02,59.28,70.00,45.00,9.91,51.08
1977612,70.04,64.27,70.00,45.00,9.91,51.08
1978115,70.03,51.06,70.00,45.00,9.91,51.08
1978615,70.05,63.49,70.00,45.00,9.91,51.08
1979123,70.02,55.61,70.00,45.00,9.91,51.08
1979631,70.05,62.67,70.00,45.00,9.91,51.08
1980134,70.04,63.45,70.00,45.00,9.91,51.08
1980642,70.03,55.12,70.00,45.00,9.91,51.08
1981149,70.02,58.43,70.00,45.00,9.91,51.08
1981657,70.00,61.28,70.00,45.00,9.91,51.08
1982160,69.98,61.76,70.00,45.00,9.91,51.08
1982668,69.99,64.88,70.00,45.00,9.91,51.08
1983176,70.00,59.65,70.00,45.00,9.91,51.08
1983683,70.00,61.30,70.00,45.00,9.91,51.08
1984186,70.02,50.16,70.00,45.00,9.91,51.08
1984686,70.02,63.10,70.00,45.00,9.91,51.08
1985194,70.02,52.87,70.00,45.00,9.91,51.08
1985702,70.00,49.95,70.00,45.00,9.91,51.08
1986205,70.01,62.47,70.00,45.00,9.91,51.08
1986713,69.99,56.67,70.00,45.00,9.91,51.08
1987220,70.00,62.01,70.00,45.00,9.91,51.08
1987728,70.02,67.04,70.00,45.00,9.91,51.08
1988231,70.02,58.04,70.00,45.00,9.91,51.08
1988738,69.99,61.61,70.00,45.00,9.91,51.08
1989246,70.03,43.97,70.00,45.00,9.91,51.08
1989753,70.02,60.06,70.00,45.00,9.91,51.08
1990258,69.99,74.92,70.00,45.00,9.91,51.08
1990765,70.01,72.77,70.00,45.00,9.91,51.08
1991273,69.98,67.97,70.00,45.00,9.91,51.08
1991780,69.98,64.65,70.00,45.00,9.91,51.08
1992283,69.98,59.91,70.00,45.00,9.91,51.08
1992790,69.97,59.78,70.00,45.00,9.91,51.08
1993298,70.01,61.04,70.00,45.00,9.91,51.08
1993805,70.03,57.85,70.00,45.00,9.91,51.08
1994308,69.99,68.62,70.00,45.00,9.91,51.08
1994815,70.00,56.54,70.00,45.00,9.91,51.08
1995323,69.96,62.41,70.00,45.00,9.91,51.08
1995830,69.96,55.59,70.00,45.00,9.91,51.08
1996335,70.00,52.43,70.00,45.00,9.91,51.08
1996842,69.99,46.79,70.00,45.00,9.91,51.08
1997350,70.02,48.07,70.00,45.00,9.91,51.08
1997858,70.00,59.15,70.00,45.00,9.91,51.08
1998361,70.00,53.04,70.00,45.00,9.91,51.08
1998868,70.00,64.31,70.00,45.00,9.91,51.08
1999376,69.96,68.46,70.00,45.00,9.91,51.08
1999883,69.95,63.54,70.00,45.00,9.91,51.08
2000386,69.97,64.20,70.00,45.00,9.91,51.08
2000893,69.99,60.73,70.00,45.00,9.91,51.08
2001401,70.01,46.04,70.00,45.00,9.91,51.08
2001908,70.03,65.36,70.00,45.00,9.91,51.08
2002413,70.01,56.66,70.00,45.00,9.91,51.08
2002920,70.02,44.54,70.00,45.00,9.91,51.08
2003428,70.02,58.70,70.00,45.00,9.91,51.08
2003936,70.00,56.48,70.00,45.00,9.91,51.08
2004438,69.99,54.05,70.00,45.00,9.91,51.08
2004945,69.97,55.52,70.00,45.00,9.91,51.08
2005453,69.98,52.51,70.00,45.00,9.91,51.08
2005960,69.98,72.16,70.00,45.00,9.91,51.08
2006463,69.98,58.03,70.00,45.00,9.91,51.08
2006970,69.97,46.24,70.00,45.00,9.91,51.08
2007478,70.04,56.33,70.00,45.00,9.91,51.08
2007978,70.03,61.58,70.00,45.00,9.91,51.08
2008481,70.03,53.52,70.00,45.00,9.91,51.08
2008988,70.05,54.58,70.00,45.00,9.91,51.08
2009496,70.03,58.27,70.00,45.00,9.91,51.08
2010003,70.04,55.77,70.00,45.00,9.91,51.08
2010506,70.00,58.34,70.00,45.00,9.91,51.08
2011013,70.02,58.54,70.00,45.00,9.91,51.08
2011521,70.00,53.93,70.00,45.00,9.91,51.08
2012029,69.97,51.83,70.00,45.00,9.91,51.08
2012531,69.99,64.03,70.00,45.00,9.91,51.08
2013039,69.98,57.87,70.00,45.00,9.91,51.08
2013546,69.99,62.56,70.00,45.00,9.91,51.08
2014047,70.00,78.98,70.00,45.00,9.91,51.08
2014549,70.00,59.65,70.00,45.00,9.91,51.08
2015056,70.05,60.52,70.00,45.00,9.91,51.08
2015564,70.00,64.27,70.00,45.00,9.91,51.08
2016071,70.00,62.56,70.00,45.00,9.91,51.08
2016574,70.00,49.11,70.00,45.00,9.91,51.08
2017081,70.00,51.11,70.00,45.00,9.91,51.08
2017589,70.02,47.97,70.00,45.00,9.91,51.08
2018096,69.99,60.04,70.00,45.00,9.91,51.08
2018599,70.03,51.12,70.00,45.00,9.91,51.08
2019106,70.03,61.95,70.00,45.00,9.91,51.08
2019614,70.01,53.46,70.00,45.00,9.91,51.08
2020120,70.00,58.48,70.00,45.00,9.91,51.08
2020622,70.00,65.40,70.00,45.00,9.91,51.08
2021129,70.02,54.30,70.00,45.00,9.91,51.08
2021637,69.99,62.53,70.00,45.00,9.91,51.08
2022144,70.00,56.77,70.00,45.00,9.91,51.08
2022647,70.03,59.65,70.00,45.00,9.91,51.08
2023154,69.99,56.25,70.00,45.00,9.91,51.08
2023662,69.99,57.18,70.00,45.00,9.91,51.08
2024169,69.99,60.12,70.00,45.00,9.91,51.08
2024671,69.99,71.05,70.00,45.00,9.91,51.08
2025178,69.98,59.26,70.00,45.00,9.91,51.08
2025678,69.97,53.68,70.00,45.00,9.91,51.08
2026186,69.98,58.14,70.00,45.00,9.91,51.08
2026689,69.97,58.05,70.00,45.00,9.91,51.08
2027196,69.99,55.50,70.00,45.00,9.91,51.08
2027704,69.98,66.47,70.00,45.00,9.91,51.08
2028212,70.00,52.06,70.00,45.00,9.91,51.08
2028715,70.00,68.48,70.00,45.00,9.91,51.08
2029222,69.98,72.41,70.00,45.00,9.91,51.08
2029730,69.99,55.36,70.00,45.00,9.91,51.08
2030237,70.03,59.72,70.00,45.00,9.91,51.08
2030740,70.04,53.87,70.00,45.00,9.91,51.08
2031248,70.04,55.42,70.00,45.00,9.91,51.08
2031748,70.03,57.89,70.00,45.00,9.91,51.08
2032255,70.02,53.11,70.00,45.00,9.91,51.08
2032758,69.99,59.57,70.00,45.00,9.91,51.08
2033266,69.96,72.18,70.00,45.00,9.91,51.08
2033773,69.96,50.82,70.00,45.00,9.91,51.08
2034280,69.99,40.34,70.00,45.00,9.91,51.08
2034783,70.03,59.13,70.00,45.00,9.91,51.08
2035291,70.02,53.52,70.00,45.00,9.91,51.08
2035798,70.04,58.53,70.00,45.00,9.91,51.08
2036306,70.04,58.40,70.00,45.00,9.91,51.08
2036808,70.00,61.68,70.00,45.00,9.91,51.08
2037316,70.04,59.45,70.00,45.00,9.91,51.08
2037816,69.99,62.56,70.00,45.00,9.91,51.08
2038324,69.98,59.20,70.00,45.00,9.91,51.08
2038826,70.00,50.46,70.00,45.00,9.91,51.08
2039334,70.01,80.55,70.00,45.00,9.91,51.08
2039841,70.00,61.92,70.00,45.00,9.91,51.08
2040349,69.99,59.51,70.00,45.00,9.91,51.08
2040851,70.00,62.22,70.00,45.00,9.91,51.08
2041358,69.98,68.32,70.00,45.00,9.91,51.08
2041866,70.01,48.31,70.00,45.00,9.91,51.08
2042374,70.02,58.18,70.00,45.00,9.91,51.08
2042877,70.05,52.50,70.00,45.00,9.91,51.08
2043377,70.04,66.36,70.00,45.00,9.91,51.08
2043885,70.03,58.74,70.00,45.00,9.91,51.08
2044392,70.01,71.94,70.00,45.00,9.91,51.08
2044895,70.02,63.41,70.00,45.00,9.91,51.08
2045402,69.99,58.30,70.00,45.00,9.91,51.08
2045910,70.02,58.00,70.00,45.00,9.91,51.08
2046417,70.02,50.24,70.00,45.00,9.91,51.08
2046920,70.02,62.77,70.00,45.00,9.91,51.08
2047427,70.00,61.51,70.00,45.00,9.91,51.08
2047935,69.99,55.24,70.00,45.00,9.91,51.08
2048442,69.95,73.66,70.00,45.00,9.91,51.08
2048945,69.98,47.52,70.00,45.00,9.91,51.08
2049445,69.99,56.63,70.00,45.00,9.91,51.08
2049953,70.01,63.85,70.00,45.00,9.91,51.08
2050460,70.03,60.64,70.00,45.00,9.91,51.08
2050963,70.02,58.10,70.00,45.00,9.91,51.08
2051470,70.02,61.19,70.00,45.00,9.91,51.08
2051978,69.98,67.44,70.00,45.00,9.91,51.08
2052485,69.99,64.58,70.00,45.00,9.91,51.08
2052988,70.00,56.41,70.00,45.00,9.91,51.08
2053496,69.99,68.98,70.00,45.00,9.91,51.08
2054003,70.00,56.15,70.00,45.00,9.91,51.08
2054510,69.99,62.18,70.00,45.00,9.91,51.08
2055015,69.99,62.24,70.00,45.00,9.91,51.08
2055522,70.01,53.10,70.00,45.00,9.91,51.08
2056030,70.03,66.09,70.00,45.00,9.91,51.08
2056537,70.03,60.42,70.00,45.00,9.91,51.08
2057041,70.02,55.05,70.00,45.00,9.91,51.08
2057548,69.96,59.15,70.00,45.00,9.91,51.08
2058056,69.97,52.06,70.00,45.00,9.91,51.08
2058563,69.96,69.59,70.00,45.00,9.91,51.08
2059066,69.94,58.27,70.00,45.00,9.91,51.08
2059573,69.98,51.16,70.00,45.00,9.91,51.08
2060081,70.00,51.51,70.00,45.00,9.91,51.08
2060588,70.00,62.40,70.00,45.00,9.91,51.08
2061093,70.00,51.10,70.00,45.00,9.91,51.08
2061600,70.00,48.68,70.00,45.00,9.91,51.08
2062108,69.99,46.60,70.00,45.00,9.91,51.08
2062615,70.00,47.15,70.00,45.00,9.91,51.08
2063118,69.99,62.70,70.00,45.00,9.91,51.08
2063625,70.00,53.78,70.00,45.00,9.91,51.08
2064133,70.03,58.29,70.00,45.00,9.91,51.08
2064640,70.01,60.56,70.00,45.00,9.91,51.08
2065143,70.03,64.08,70.00,45.00,9.91,51.08
2065651,70.02,58.15,70.00,45.00,9.91,51.08
2066158,70.03,57.77,70.00,45.00,9.91,51.08
2066666,70.05,52.10,70.00,45.00,9.91,51.08
2067168,70.04,62.76,70.00,45.00,9.91,51.08
2067675,70.04,52.40,70.00,45.00,9.91,51.08
2068183,70.03,65.77,70.00,45.00,9.91,51.08
2068691,70.03,60.83,70.00,45.00,9.91,51.08
2069193,69.98,69.96,70.00,45.00,9.91,51.08
2069700,69.97,65.25,70.00,45.00,9.91,51.08
2070208,69.95,59.81,70.00,45.00,9.91,51.08
2070715,69.99,67.39,70.00,45.00,9.91,51.08
2071218,70.00,45.49,70.00,45.00,9.91,51.08
2071726,70.00,61.46,70.00,45.00,9.91,51.08
2072233,70.01,49.86,70.00,45.00,9.91,51.08
2072734,70.01,57.77,70.00,45.00,9.91,51.08
2073237,69.97,62.09,70.00,45.00,9.91,51.08
2073745,69.96,65.56,70.00,45.00,9.91,51.08
2074252,69.96,68.85,70.00,45.00,9.91,51.08
2074760,69.97,60.52,70.00,45.00,9.91,51.08
2075263,70.01,56.96,70.00,45.00,9.91,51.08
2075770,70.02,53.84,70.00,45.00,9.91,51.08
2076278,70.03,53.05,70.00,45.00,9.91,51.08
2076786,69.99,50.57,70.00,45.00,9.91,51.08
2077289,69.97,52.05,70.00,45.00,9.91,51.08
2077797,70.00,56.51,70.00,45.00,9.91,51.08
2078304,70.01,53.36,70.00,45.00,9.91,51.08
2078805,70.02,47.80,70.00,45.00,9.91,51.08
2079308,69.99,55.98,70.00,45.00,9.91,51.08
2079816,70.01,65.15,70.00,45.00,9.91,51.08
2080323,69.98,62.58,70.00,45.00,9.91,51.08
2080831,69.96,71.37,70.00,45.00,9.91,51.08
2081334,69.97,63.81,70.00,45.00,9.91,51.08
2081842,69.95,42.01,70.00,45.00,9.91,51.08
2082349,69.98,44.64,70.00,45.00,9.91,51.08
2082857,69.95,53.48,70.00,45.00,9.91,51.08
2083360,69.97,61.40,70.00,45.00,9.91,51.08
2083868,70.00,65.34,70.00,45.00,9.91,51.08
2084375,70.03,64.30,70.00,45.00,9.91,51.08
2084876,70.01,62.49,70.00,45.00,9.91,51.08
2085379,70.03,53.74,70.00,45.00,9.91,51.08
2085887,70.04,64.77,70.00,45.00,9.91,51.08
2086394,70.00,62.29,70.00,45.00,9.91,51.08
2086902,69.99,54.55,70.00,45.00,9.91,51.08
2087405,69.99,60.12,70.00,45.00,9.91,51.08
2087913,69.99,65.68,70.00,45.00,9.91,51.08
2088420,70.02,59.13,70.00,45.00,9.91,51.08
2088928,69.99,68.29,70.00,45.00,9.91,51.08
2089431,70.01,59.09,70.00,45.00,9.91,51.08
2089939,70.00,59.28,70.00,45.00,9.91,51.08
2090439,70.04,49.81,70.00,45.00,9.91,51.08
2090947,70.03,53.99,70.00,45.00,9.91,51.08
2091450,70.05,68.48,70.00,45.00,9.91,51.08
2091958,70.02,66.13,70.00,45.00,9.91,51.08
2092465,70.01,72.03,70.00,45.00,9.91,51.08
2092973,70.02,53.62,70.00,45.00,9.91,51.08
2093476,69.99,48.33,70.00,45.00,9.91,51.08
2093984,69.98,56.63,70.00,45.00,9.91,51.08
2094491,69.99,62.22,70.00,45.00,9.91,51.08
2094999,69.98,59.86,70.00,45.00,9.91,51.08
2095502,69.97,71.01,70.00,45.00,9.91,51.08
2096010,69.99,56.83,70.00,45.00,9.91,51.08
2096510,69.98,68.22,70.00,45.00,9.91,51.08
2097018,70.01,53.10,70.00,45.00,9.91,51.08
2097521,70.00,53.79,70.00,45.00,9.91,51.08
2098029,69.98,55.10,70.00,45.00,9.91,51.08
2098536,69.95,61.78,70.00,45.00,9.91,51.08
2099044,69.95,59.80,70.00,45.00,9.91,51.08
2099547,69.94,67.05,70.00,45.00,9.91,51.08
2100055,69.95,59.52,70.00,45.00,9.91,51.08
2100562,69.96,59.26,70.00,45.00,9.91,51.08
2101070,69.97,61.59,70.00,45.00,9.91,51.08
2101573,69.97,64.59,70.00,45.00,9.91,51.08
2102081,69.96,57.04,70.00,45.00,9.91,51.08
2102582,69.99,66.81,70.00,45.00,9.91,51.08
2103089,70.02,52.30,70.00,45.00,9.91,51.08
2103592,70.05,59.21,70.00,45.00,9.91,51.08
2104099,70.06,52.96,70.00,45.00,9.91,51.08
2104607,70.06,58.01,70.00,45.00,9.91,51.08
2105115,70.02,56.40,70.00,45.00,9.91,51.08
2105618,70.02,57.02,70.00,45.00,9.91,51.08
2106126,70.02,56.72,70.00,45.00,9.91,51.08
2106633,70.02,56.40,70.00,45.00,9.91,51.08
2107141,70.02,67.92,70.00,45.00,9.91,51.08
2107644,70.00,68.15,70.00,45.00,9.91,51.08
2108144,69.97,54.38,70.00,45.00,9.91,51.08
2108652,70.00,57.26,70.00,45.00,9.91,51.08
2109159,70.00,60.40,70.00,45.00,9.91,51.08
2109662,69.99,51.23,70.00,45.00,9.91,51.08
2110169,70.01,61.58,70.00,45.00,9.91,51.08
2110677,70.03,63.84,70.00,45.00,9.91,51.08
2111184,70.02,55.25,70.00,45.00,9.91,51.08
2111687,70.03,58.48,70.00,45.00,9.91,51.08
2112194,70.00,57.14,70.00,45.00,9.91,51.08
2112702,69.98,79.89,70.00,45.00,9.91,51.08
2113209,69.99,47.20,70.00,45.00,9.91,51.08
2113712,69.98,65.90,70.00,45.00,9.91,51.08
2114218,69.98,62.82,70.00,45.00,9.91,51.08
2114726,69.98,60.47,70.00,45.00,9.91,51.08
2115233,69.97,58.63,70.00,45.00,9.91,51.08
2115736,69.97,64.33,70.00,45.00,9.91,51.08
2116244,69.99,60.32,70.00,45.00,9.91,51.08
2116751,69.96,57.91,70.00,45.00,9.91,51.08
2117259,70.00,55.07,70.00,45.00,9.91,51.08
2117762,70.00,62.60,70.00,45.00,9.91,51.08
2118270,70.00,57.03,70.00,45.00,9.91,51.08
2118777,70.01,57.02,70.00,45.00,9.91,51.08
2119285,69.98,48.82,70.00,45.00,9.91,51.08
2119790,70.00,54.34,70.00,45.00,9.91,51.08
2120298,70.01,56.93,70.00,45.00,9.91,51.08
2120805,70.00,59.78,70.00,45.00,9.91,51.08
2121313,69.98,57.87,70.00,45.00,9.91,51.08
2121816,69.97,55.57,70.00,45.00,9.91,51.08
2122324,70.02,40.17,70.00,45.00,9.91,51.08
2122832,70.02,72.41,70.00,45.00,9.91,51.08
2123339,70.05,62.30,70.00,45.00,9.91,51.08
2123842,70.07,62.71,70.00,45.00,9.91,51.08
2124350,70.02,72.38,70.00,45.00,9.91,51.08
2124857,70.00,67.23,70.00,45.00,9.91,51.08
2125365,70.02,60.87,70.00,45.00,9.91,51.08
2125870,70.01,56.17,70.00,45.00,9.91,51.08
2126378,70.04,53.43,70.00,45.00,9.91,51.08
2126886,70.03,70.77,70.00,45.00,9.91,51.08
2127393,70.04,65.34,70.00,45.00,9.91,51.08
2127896,70.04,65.38,70.00,45.00,9.91,51.08
