time,pv,cv,sp,kp,ki,kd
3227229,30.01,58.45,30.00,45.00,9.91,51.08
3227736,30.04,62.70,30.00,45.00,9.91,51.08
3228243,30.04,45.85,30.00,45.00,9.91,51.08
3228751,30.02,54.40,30.00,45.00,9.91,51.08
3229259,30.02,54.29,30.00,45.00,9.91,51.08
3229766,30.02,54.42,30.00,45.00,9.91,51.08
3230273,30.02,63.04,30.00,45.00,9.91,51.08
3230780,29.98,58.41,30.00,45.00,9.91,51.08
3231280,30.00,53.14,30.00,45.00,9.91,51.08
3231787,30.02,46.90,30.00,45.00,9.91,51.08
3232295,30.03,40.08,30.00,45.00,9.91,51.08
3232802,30.02,54.20,30.00,45.00,9.91,51.08
3233310,30.01,62.56,30.00,45.00,9.91,51.08
3233818,30.02,51.36,30.00,45.00,9.91,51.08
3234325,30.00,45.96,30.00,45.00,9.91,51.08
3234832,30.01,65.73,30.00,45.00,9.91,51.08
3235340,29.99,49.86,30.00,45.00,9.91,51.08
3235847,29.99,47.50,30.00,45.00,9.91,51.08
3236355,29.99,47.82,30.00,45.00,9.91,51.08
3236855,29.96,69.87,30.00,45.00,9.91,51.08
3237362,29.98,50.92,30.00,45.00,9.91,51.08
3237870,29.98,66.71,30.00,45.00,9.91,51.08
3238377,29.97,39.24,30.00,45.00,9.91,51.08
3238884,30.00,51.83,30.00,45.00,9.91,51.08
3239391,30.01,57.31,30.00,45.00,9.91,51.08
3239899,30.04,53.81,30.00,45.00,9.91,51.08
3240406,30.02,64.52,30.00,45.00,9.91,51.08
3240913,30.02,56.67,30.00,45.00,9.91,51.08
3241421,30.01,45.46,30.00,45.00,9.91,51.08
3241929,29.98,57.48,30.00,45.00,9.91,51.08
3242436,29.98,44.96,30.00,45.00,9.91,51.08
3242935,29.99,69.70,30.00,45.00,9.91,51.08
3243442,29.98,52.86,30.00,45.00,9.91,51.08
3243950,29.98,47.18,30.00,45.00,9.91,51.08
3244457,29.98,71.86,30.00,45.00,9.91,51.08
3244965,30.01,44.10,30.00,45.00,9.91,51.08
3245472,29.99,66.34,30.00,45.00,9.91,51.08
3245980,30.01,55.23,30.00,45.00,9.91,51.08
3246486,30.01,28.91,30.00,45.00,9.91,51.08
3246993,30.01,60.22,30.00,45.00,9.91,51.08
3247501,30.01,62.30,30.00,45.00,9.91,51.08
3248008,30.01,51.12,30.00,45.00,9.91,51.08
3248515,30.01,64.78,30.00,45.00,9.91,51.08
3249019,29.99,57.23,30.00,45.00,9.91,51.08
3249527,30.03,60.04,30.00,45.00,9.91,51.08
3250034,30.02,48.41,30.00,45.00,9.91,51.08
3250542,30.00,66.03,30.00,45.00,9.91,51.08
3251049,30.00,52.02,30.00,45.00,9.91,51.08
3251556,30.01,54.16,30.00,45.00,9.91,51.08
3252064,30.02,53.38,30.00,45.00,9.91,51.08
3252571,30.03,47.72,30.00,45.00,9.91,51.08
3253078,30.00,73.74,30.00,45.00,9.91,51.08
3253586,29.99,40.66,30.00,45.00,9.91,51.08
3254093,30.00,60.75,30.00,45.00,9.91,51.08
3254593,29.96,55.74,30.00,45.00,9.91,51.08
3255100,29.97,61.65,30.00,45.00,9.91,51.08
3255608,29.96,53.09,30.00,45.00,9.91,51.08
3256115,29.97,53.74,30.00,45.00,9.91,51.08
3256622,29.95,68.17,30.00,45.00,9.91,51.08
3257129,29.98,37.70,30.00,45.00,9.91,51.08
3257636,29.96,51.12,30.00,45.00,9.91,51.08
3258143,29.99,56.33,30.00,45.00,9.91,51.08
3258650,29.99,48.22,30.00,45.00,9.91,51.08
3259157,29.98,56.03,30.00,45.00,9.91,51.08
3259665,30.02,38.65,30.00,45.00,9.91,51.08
3260172,29.99,55.07,30.00,45.00,9.91,51.08
3260672,29.98,70.03,30.00,45.00,9.91,51.08
3261180,29.99,50.50,30.00,45.00,9.91,51.08
3261687,30.00,52.95,30.00,45.00,9.91,51.08
3262195,29.98,56.35,30.00,45.00,9.91,51.08
3262702,30.00,54.00,30.00,45.00,9.91,51.08
3263210,29.97,59.39,30.00,45.00,9.91,51.08
3263717,30.02,41.29,30.00,45.00,9.91,51.08
3264224,29.99,67.09,30.00,45.00,9.91,51.08
3264731,30.00,48.27,30.00,45.00,9.91,51.08
3265238,29.98,42.53,30.00,45.00,9.91,51.08
3265746,30.02,56.60,30.00,45.00,9.91,51.08
3266246,29.99,61.73,30.00,45.00,9.91,51.08
3266753,29.99,65.14,30.00,45.00,9.91,51.08
3267261,29.98,62.56,30.00,45.00,9.91,51.08
3267767,30.00,45.48,30.00,45.00,9.91,51.08
3268274,30.00,61.18,30.00,45.00,9.91,51.08
3268782,30.04,56.71,30.00,45.00,9.91,51.08
3269289,30.04,59.20,30.00,45.00,9.91,51.08
3269795,30.05,56.07,30.00,45.00,9.91,51.08
3270303,30.08,49.01,30.00,45.00,9.91,51.08
3270810,30.06,43.36,30.00,45.00,9.91,51.08
3271317,30.07,51.49,30.00,45.00,9.91,51.08
3271825,30.02,60.43,30.00,45.00,9.91,51.08
3272333,30.02,52.99,30.00,45.00,9.91,51.08
3272840,30.00,54.37,30.00,45.00,9.91,51.08
3273348,29.98,58.02,30.00,45.00,9.91,51.08
3273855,29.96,72.13,30.00,45.00,9.91,51.08
3274362,29.99,53.16,30.00,45.00,9.91,51.08
3274869,29.98,49.87,30.00,45.00,9.91,51.08
3275377,29.97,58.71,30.00,45.00,9.91,51.08
3275884,29.95,37.37,30.00,45.00,9.91,51.08
3276392,29.96,59.80,30.00,45.00,9.91,51.08
3276899,30.00,48.61,30.00,45.00,9.91,51.08
3277406,30.01,40.93,30.00,45.00,9.91,51.08
3277914,30.01,54.89,30.00,45.00,9.91,51.08
3278414,30.02,60.40,30.00,45.00,9.91,51.08
3278922,30.01,64.01,30.00,45.00,9.91,51.08
3279429,30.00,57.49,30.00,45.00,9.91,51.08
3279936,29.99,47.84,30.00,45.00,9.91,51.08
3280443,30.02,65.46,30.00,45.00,9.91,51.08
3280951,30.05,39.50,30.00,45.00,9.91,51.08
3281458,30.01,62.35,30.00,45.00,9.91,51.08
3281965,30.02,59.82,30.00,45.00,9.91,51.08
3282472,30.01,53.95,30.00,45.00,9.91,51.08
3282980,29.98,52.70,30.00,45.00,9.91,51.08
3283487,29.98,63.87,30.00,45.00,9.91,51.08
3283988,29.98,55.72,30.00,45.00,9.91,51.08
3284495,29.99,52.38,30.00,45.00,9.91,51.08
3285002,30.02,51.92,30.00,45.00,9.91,51.08
3285509,30.01,79.68,30.00,45.00,9.91,51.08
3286017,29.99,63.24,30.00,45.00,9.91,51.08
3286524,29.97,63.74,30.00,45.00,9.91,51.08
3287030,29.96,60.52,30.00,45.00,9.91,51.08
3287537,29.94,52.30,30.00,45.00,9.91,51.08
3288045,29.96,54.71,30.00,45.00,9.91,51.08
3288552,29.99,45.45,30.00,45.00,9.91,51.08
3289059,29.97,56.67,30.00,45.00,9.91,51.08
3289567,29.99,56.04,30.00,45.00,9.91,51.08
3290066,30.01,55.54,30.00,45.00,9.91,51.08
3290574,30.03,48.66,30.00,45.00,9.91,51.08
3291081,30.08,50.92,30.00,45.00,9.91,51.08
3291588,30.04,41.99,30.00,45.00,9.91,51.08
3292095,30.04,56.25,30.00,45.00,9.91,51.08
3292602,30.01,59.50,30.00,45.00,9.91,51.08
3293110,29.99,52.67,30.00,45.00,9.91,51.08
3293617,30.00,49.81,30.00,45.00,9.91,51.08
3294124,29.98,41.85,30.00,45.00,9.91,51.08
3294632,29.99,69.94,30.00,45.00,9.91,51.08
3295139,29.96,69.80,30.00,45.00,9.91,51.08
3295646,29.96,51.81,30.00,45.00,9.91,51.08
3296149,29.97,62.60,30.00,45.00,9.91,51.08
3296657,29.97,49.24,30.00,45.00,9.91,51.08
3297164,29.99,45.55,30.00,45.00,9.91,51.08
3297671,30.02,56.22,30.00,45.00,9.91,51.08
3298178,30.00,58.62,30.00,45.00,9.91,51.08
3298685,30.03,54.48,30.00,45.00,9.91,51.08
3299193,30.02,54.35,30.00,45.00,9.91,51.08
3299700,30.03,56.86,30.00,45.00,9.91,51.08
3300207,30.01,71.47,30.00,45.00,9.91,51.08
3300715,30.03,32.52,30.00,45.00,9.91,51.08
3301222,30.02,43.33,30.00,45.00,9.91,51.08
3301722,30.03,53.59,30.00,45.00,9.91,51.08
3302230,30.03,59.47,30.00,45.00,9.91,51.08
3302737,30.01,57.95,30.00,45.00,9.91,51.08
3303244,30.01,48.49,30.00,45.00,9.91,51.08
3303752,30.02,59.76,30.00,45.00,9.91,51.08
3304259,30.01,54.16,30.00,45.00,9.91,51.08
3304766,30.03,56.72,30.00,45.00,9.91,51.08
3305273,30.00,65.08,30.00,45.00,9.91,51.08
3305781,30.00,52.26,30.00,45.00,9.91,51.08
3306288,29.99,46.23,30.00,45.00,9.91,51.08
3306795,29.99,72.07,30.00,45.00,9.91,51.08
3307303,29.97,59.14,30.00,45.00,9.91,51.08
3307802,29.95,71.13,30.00,45.00,9.91,51.08
3308310,29.97,56.85,30.00,45.00,9.91,51.08
3308817,29.98,56.26,30.00,45.00,9.91,51.08
3309325,30.01,50.37,30.00,45.00,9.91,51.08
3309833,29.98,56.51,30.00,45.00,9.91,51.08
3310340,30.01,51.98,30.00,45.00,9.91,51.08
3310848,30.00,69.10,30.00,45.00,9.91,51.08
3311355,30.02,54.05,30.00,45.00,9.91,51.08
3311862,30.03,54.42,30.00,45.00,9.91,51.08
3312369,30.02,51.43,30.00,45.00,9.91,51.08
3312876,30.01,62.99,30.00,45.00,9.91,51.08
3313384,30.02,53.48,30.00,45.00,9.91,51.08
3313884,30.01,63.30,30.00,45.00,9.91,51.08
3314392,29.99,55.30,30.00,45.00,9.91,51.08
3314899,30.01,54.58,30.00,45.00,9.91,51.08
3315406,30.04,45.59,30.00,45.00,9.91,51.08
3315914,30.05,56.32,30.00,45.00,9.91,51.08
3316421,30.01,53.03,30.00,45.00,9.91,51.08
3316928,30.01,46.17,30.00,45.00,9.91,51.08
3317436,30.00,45.15,30.00,45.00,9.91,51.08
3317943,30.01,65.87,30.00,45.00,9.91,51.08
3318450,29.99,43.92,30.00,45.00,9.91,51.08
3318957,30.01,60.38,30.00,45.00,9.91,51.08
3319458,30.00,48.77,30.00,45.00,9.91,51.08
3319965,30.03,40.29,30.00,45.00,9.91,51.08
3320472,30.00,67.28,30.00,45.00,9.91,51.08
3320980,30.00,51.78,30.00,45.00,9.91,51.08
3321487,29.98,68.73,30.00,45.00,9.91,51.08
3321995,29.99,38.59,30.00,45.00,9.91,51.08
3322502,29.97,38.22,30.00,45.00,9.91,51.08
3323010,30.00,63.36,30.00,45.00,9.91,51.08
3323518,29.96,58.63,30.00,45.00,9.91,51.08
3324025,29.99,52.71,30.00,45.00,9.91,51.08
3324533,29.98,42.39,30.00,45.00,9.91,51.08
3325040,29.97,52.64,30.00,45.00,9.91,51.08
3325540,30.02,26.57,30.00,45.00,9.91,51.08
3326048,30.03,59.58,30.00,45.00,9.91,51.08
3326555,30.02,51.02,30.00,45.00,9.91,51.08
3327063,30.00,40.55,30.00,45.00,9.91,51.08
3327570,29.98,59.83,30.00,45.00,9.91,51.08
3328078,30.00,40.76,30.00,45.00,9.91,51.08
3328586,29.99,55.05,30.00,45.00,9.91,51.08
3329093,29.99,39.15,30.00,45.00,9.91,51.08
3329601,30.00,49.61,30.00,45.00,9.91,51.08
3330108,30.03,45.97,30.00,45.00,9.91,51.08
3330615,30.02,56.26,30.00,45.00,9.91,51.08
3331116,30.03,53.52,30.00,45.00,9.91,51.08
3331623,30.03,67.14,30.00,45.00,9.91,51.08
3332131,30.01,47.69,30.00,45.00,9.91,51.08
3332639,30.00,62.37,30.00,45.00,9.91,51.08
3333145,30.00,46.45,30.00,45.00,9.91,51.08
3333653,29.98,63.38,30.00,45.00,9.91,51.08
3334160,29.98,60.56,30.00,45.00,9.91,51.08
3334668,29.96,69.86,30.00,45.00,9.91,51.08
3335176,29.99,43.88,30.00,45.00,9.91,51.08
3335683,30.01,49.00,30.00,45.00,9.91,51.08
3336191,29.99,68.77,30.00,45.00,9.91,51.08
3336698,30.00,42.67,30.00,45.00,9.91,51.08
3337198,29.99,53.69,30.00,45.00,9.91,51.08
3337705,29.99,57.26,30.00,45.00,9.91,51.08
3338212,29.97,56.60,30.00,45.00,9.91,51.08
3338719,29.96,62.86,30.00,45.00,9.91,51.08
3339226,29.93,54.68,30.00,45.00,9.91,51.08
3339734,29.95,58.11,30.00,45.00,9.91,51.08
3340241,29.96,62.66,30.00,45.00,9.91,51.08
3340749,29.98,57.00,30.00,45.00,9.91,51.08
3341256,29.97,51.03,30.00,45.00,9.91,51.08
3341764,29.98,58.60,30.00,45.00,9.91,51.08
3342271,29.99,47.79,30.00,45.00,9.91,51.08
3342778,29.98,51.47,30.00,45.00,9.91,51.08
3343283,30.02,51.03,30.00,45.00,9.91,51.08
3343790,30.01,50.05,30.00,45.00,9.91,51.08
3344297,30.03,63.02,30.00,45.00,9.91,51.08
3344804,30.04,56.31,30.00,45.00,9.91,51.08
3345311,30.08,51.65,30.00,45.00,9.91,51.08
3345819,30.09,53.97,30.00,45.00,9.91,51.08
3346325,30.05,56.72,30.00,45.00,9.91,51.08
3346833,30.04,52.08,30.00,45.00,9.91,51.08
3347340,30.01,59.44,30.00,45.00,9.91,51.08
3347847,30.02,37.41,30.00,45.00,9.91,51.08
3348355,29.96,51.93,30.00,45.00,9.91,51.08
3348854,29.97,50.08,30.00,45.00,9.91,51.08
3349361,29.98,52.37,30.00,45.00,9.91,51.08
3349869,30.00,51.95,30.00,45.00,9.91,51.08
3350376,30.00,48.60,30.00,45.00,9.91,51.08
3350883,29.98,57.79,30.00,45.00,9.91,51.08
3351391,29.98,55.17,30.00,45.00,9.91,51.08
3351898,29.97,55.50,30.00,45.00,9.91,51.08
3352406,29.97,59.02,30.00,45.00,9.91,51.08
3352914,29.98,59.40,30.00,45.00,9.91,51.08
3353421,29.96,53.75,30.00,45.00,9.91,51.08
3353928,29.97,59.44,30.00,45.00,9.91,51.08
3354435,29.96,51.15,30.00,45.00,9.91,51.08
3354936,29.95,0.00,20.00,45.00,9.91,51.08
3355443,29.98,0.00,20.00,45.00,9.91,51.08
3355950,29.94,0.00,20.00,45.00,9.91,51.08
3356457,29.93,0.00,20.00,45.00,9.91,51.08
3356964,29.85,0.00,20.00,45.00,9.91,51.08
3357472,29.76,0.00,20.00,45.00,9.91,51.08
3357979,29.67,0.00,20.00,45.00,9.91,51.08
3358487,29.55,0.00,20.00,45.00,9.91,51.08
3358995,29.48,0.00,20.00,45.00,9.91,51.08
3359502,29.36,0.00,20.00,45.00,9.91,51.08
3360009,29.25,0.00,20.00,45.00,9.91,51.08
3360516,29.13,0.00,20.00,45.00,9.91,51.08
3361017,29.06,0.00,20.00,45.00,9.91,51.08
3361524,28.95,0.00,20.00,45.00,9.91,51.08
3362031,28.83,0.00,20.00,45.00,9.91,51.08
3362538,28.70,0.00,20.00,45.00,9.91,51.08
3363046,28.58,0.00,20.00,45.00,9.91,51.08
3363553,28.50,0.00,20.00,45.00,9.91,51.08
3364061,28.39,0.00,20.00,45.00,9.91,51.08
3364569,28.25,0.00,20.00,45.00,9.91,51.08
3365076,28.12,0.00,20.00,45.00,9.91,51.08
3365584,28.04,0.00,20.00,45.00,9.91,51.08
3366091,27.94,0.00,20.00,45.00,9.91,51.08
3366598,27.77,0.00,20.00,45.00,9.91,51.08
3367098,27.66,0.00,20.00,45.00,9.91,51.08
3367606,27.54,0.00,20.00,45.00,9.91,51.08
3368113,27.46,0.00,20.00,45.00,9.91,51.08
3368621,27.35,0.00,20.00,45.00,9.91,51.08
3369128,27.21,0.00,20.00,45.00,9.91,51.08
3369635,27.07,0.00,20.00,45.00,9.91,51.08
3370142,26.99,0.00,20.00,45.00,9.91,51.08
3370649,26.87,0.00,20.00,45.00,9.91,51.08
3371156,26.73,0.00,20.00,45.00,9.91,51.08
3371664,26.61,0.00,20.00,45.00,9.91,51.08
3372171,26.48,0.00,20.00,45.00,9.91,51.08
3372678,26.41,0.00,20.00,45.00,9.91,51.08
3373178,26.27,0.00,20.00,45.00,9.91,51.08
3373685,26.14,0.00,20.00,45.00,9.91,51.08
3374193,26.05,0.00,20.00,45.00,9.91,51.08
3374700,25.90,0.00,20.00,45.00,9.91,51.08
3375208,25.85,0.00,20.00,45.00,9.91,51.08
3375716,25.70,0.00,20.00,45.00,9.91,51.08
3376223,25.60,0.00,20.00,45.00,9.91,51.08
3376730,25.47,0.00,20.00,45.00,9.91,51.08
3377238,25.39,0.00,20.00,45.00,9.91,51.08
3377745,25.26,0.00,20.00,45.00,9.91,51.08
3378253,25.13,0.00,20.00,45.00,9.91,51.08
3378760,25.00,0.00,20.00,45.00,9.91,51.08
3379260,24.89,0.00,20.00,45.00,9.91,51.08
3379768,24.81,0.00,20.00,45.00,9.91,51.08
3380275,24.68,0.00,20.00,45.00,9.91,51.08
3380783,24.58,0.00,20.00,45.00,9.91,51.08
3381290,24.43,0.00,20.00,45.00,9.91,51.08
3381798,24.36,0.00,20.00,45.00,9.91,51.08
3382305,24.24,0.00,20.00,45.00,9.91,51.08
3382813,24.09,0.00,20.00,45.00,9.91,51.08
3383321,23.97,0.00,20.00,45.00,9.91,51.08
3383828,23.86,0.00,20.00,45.00,9.91,51.08
3384336,23.77,0.00,20.00,45.00,9.91,51.08
3384843,23.65,0.00,20.00,45.00,9.91,51.08
3385348,23.53,0.00,20.00,45.00,9.91,51.08
3385855,23.40,0.00,20.00,45.00,9.91,51.08
3386363,23.27,0.00,20.00,45.00,9.91,51.08
3386870,23.20,0.00,20.00,45.00,9.91,51.08
3387377,23.08,0.00,20.00,45.00,9.91,51.08
3387885,22.92,0.00,20.00,45.00,9.91,51.08
3388392,22.83,0.00,20.00,45.00,9.91,51.08
3388901,22.75,0.00,20.00,45.00,9.91,51.08
3389408,22.62,0.00,20.00,45.00,9.91,51.08
3389916,22.49,0.00,20.00,45.00,9.91,51.08
3390423,22.35,0.00,20.00,45.00,9.91,51.08
3390927,22.26,0.00,20.00,45.00,9.91,51.08
3391435,22.15,0.00,20.00,45.00,9.91,51.08
3391942,22.06,0.00,20.00,45.00,9.91,51.08
3392450,21.91,0.00,20.00,45.00,9.91,51.08
3392957,21.79,0.00,20.00,45.00,9.91,51.08
3393464,21.70,0.00,20.00,45.00,9.91,51.08
3393971,21.60,0.00,20.00,45.00,9.91,51.08
3394478,21.46,0.00,20.00,45.00,9.91,51.08
3394985,21.33,0.00,20.00,45.00,9.91,51.08
3395492,21.23,0.00,20.00,45.00,9.91,51.08
3395999,21.17,0.00,20.00,45.00,9.91,51.08
3396507,21.05,0.00,20.00,45.00,9.91,51.08
3397016,20.90,0.00,20.00,45.00,9.91,51.08
3397524,20.78,0.00,20.00,45.00,9.91,51.08
3398031,20.66,0.00,20.00,45.00,9.91,51.08
3398538,20.60,0.00,20.00,45.00,9.91,51.08
3399046,20.46,0.00,20.00,45.00,9.91,51.08
3399554,20.34,25.04,20.00,45.00,9.91,51.08
3400061,20.22,4.85,20.00,45.00,9.91,51.08
3400568,20.14,0.00,20.00,45.00,9.91,51.08
3401075,20.02,0.00,20.00,45.00,9.91,51.08
3401583,19.90,4.93,20.00,45.00,9.91,51.08
3402091,19.78,34.94,20.00,45.00,9.91,51.08
3402598,19.65,30.60,20.00,45.00,9.91,51.08
3403098,19.58,31.48,20.00,45.00,9.91,51.08
3403606,19.46,25.34,20.00,45.00,9.91,51.08
3404114,19.33,93.29,20.00,45.00,9.91,51.08
3404622,19.22,79.76,20.00,45.00,9.91,51.08
3405129,19.10,57.83,20.00,45.00,9.91,51.08
3405637,19.02,67.62,20.00,45.00,9.91,51.08
3406145,18.93,64.17,20.00,45.00,9.91,51.08
3406652,18.80,100.00,20.00,45.00,9.91,51.08
3407160,18.71,92.81,20.00,45.00,9.91,51.08
3407668,18.62,99.98,20.00,45.00,9.91,51.08
3408176,18.69,100.00,20.00,45.00,9.91,51.08
3408683,18.84,100.00,20.00,45.00,9.91,51.08
3409183,19.07,55.72,20.00,45.00,9.91,51.08
3409691,19.34,100.00,20.00,45.00,9.91,51.08
3410198,19.49,82.42,20.00,45.00,9.91,51.08
3410706,19.75,84.45,20.00,45.00,9.91,51.08
3411214,19.94,69.96,20.00,45.00,9.91,51.08
3411721,20.08,74.17,20.00,45.00,9.91,51.08
3412229,20.13,67.98,20.00,45.00,9.91,51.08
3412736,20.17,66.07,20.00,45.00,9.91,51.08
3413244,20.26,44.96,20.00,45.00,9.91,51.08
3413752,20.36,20.59,20.00,45.00,9.91,51.08
3414259,20.41,46.92,20.00,45.00,9.91,51.08
3414759,20.43,28.74,20.00,45.00,9.91,51.08
3415267,20.49,43.13,20.00,45.00,9.91,51.08
3415775,20.45,43.38,20.00,45.00,9.91,51.08
3416282,20.36,35.92,20.00,45.00,9.91,51.08
3416790,20.30,39.94,20.00,45.00,9.91,51.08
3417297,20.22,42.61,20.00,45.00,9.91,51.08
3417805,20.12,41.43,20.00,45.00,9.91,51.08
3418312,20.01,70.45,20.00,45.00,9.91,51.08
3418820,19.92,49.00,20.00,45.00,9.91,51.08
3419328,19.86,53.59,20.00,45.00,9.91,51.08
3419835,19.75,64.91,20.00,45.00,9.91,51.08
3420342,19.66,62.42,20.00,45.00,9.91,51.08
3420842,19.61,75.89,20.00,45.00,9.91,51.08
3421349,19.65,73.64,20.00,45.00,9.91,51.08
3421857,19.72,78.80,20.00,45.00,9.91,51.08
3422365,19.85,79.21,20.00,45.00,9.91,51.08
3422872,19.96,63.80,20.00,45.00,9.91,51.08
3423380,20.01,62.75,20.00,45.00,9.91,51.08
3423887,20.06,62.43,20.00,45.00,9.91,51.08
3424395,20.08,57.54,20.00,45.00,9.91,51.08
3424902,20.14,38.21,20.00,45.00,9.91,51.08
3425409,20.16,58.04,20.00,45.00,9.91,51.08
3425916,20.22,47.66,20.00,45.00,9.91,51.08
3426423,20.24,56.53,20.00,45.00,9.91,51.08
3426923,20.26,52.23,20.00,45.00,9.91,51.08
3427430,20.26,49.79,20.00,45.00,9.91,51.08
3427937,20.24,46.65,20.00,45.00,9.91,51.08
3428445,20.23,49.12,20.00,45.00,9.91,51.08
3428953,20.18,37.47,20.00,45.00,9.91,51.08
3429460,20.08,56.38,20.00,45.00,9.91,51.08
3429968,20.04,60.82,20.00,45.00,9.91,51.08
3430475,19.98,62.65,20.00,45.00,9.91,51.08
3430982,19.94,60.35,20.00,45.00,9.91,51.08
3431489,19.90,45.52,20.00,45.00,9.91,51.08
3431996,19.91,58.98,20.00,45.00,9.91,51.08
3432496,19.92,53.21,20.00,45.00,9.91,51.08
3433003,19.94,61.49,20.00,45.00,9.91,51.08
3433511,19.94,61.27,20.00,45.00,9.91,51.08
3434019,19.96,58.57,20.00,45.00,9.91,51.08
3434526,19.96,66.76,20.00,45.00,9.91,51.08
3435033,20.00,45.82,20.00,45.00,9.91,51.08
3435541,19.99,40.50,20.00,45.00,9.91,51.08
3436048,20.03,50.63,20.00,45.00,9.91,51.08
3436555,20.00,55.84,20.00,45.00,9.91,51.08
3437062,20.01,53.61,20.00,45.00,9.91,51.08
3437569,20.00,59.41,20.00,45.00,9.91,51.08
3438077,19.98,53.90,20.00,45.00,9.91,51.08
3438581,20.02,56.54,20.00,45.00,9.91,51.08
3439088,20.01,52.87,20.00,45.00,9.91,51.08
3439596,20.03,39.04,20.00,45.00,9.91,51.08
3440103,20.02,32.89,20.00,45.00,9.91,51.08
3440610,20.02,60.77,20.00,45.00,9.91,51.08
3441117,20.06,57.46,20.00,45.00,9.91,51.08
3441624,20.04,43.27,20.00,45.00,9.91,51.08
3442132,20.02,40.94,20.00,45.00,9.91,51.08
3442639,20.02,48.55,20.00,45.00,9.91,51.08
3443146,20.02,60.99,20.00,45.00,9.91,51.08
3443654,20.00,54.90,20.00,45.00,9.91,51.08
3444161,20.00,58.20,20.00,45.00,9.91,51.08
3444670,20.02,52.62,20.00,45.00,9.91,51.08
3445178,20.01,61.05,20.00,45.00,9.91,51.08
3445686,19.97,58.40,20.00,45.00,9.91,51.08
3446193,19.99,39.61,20.00,45.00,9.91,51.08
3446701,19.95,73.76,20.00,45.00,9.91,51.08
3447208,19.98,59.37,20.00,45.00,9.91,51.08
3447715,19.97,54.88,20.00,45.00,9.91,51.08
3448223,19.98,52.42,20.00,45.00,9.91,51.08
3448731,19.97,43.66,20.00,45.00,9.91,51.08
3449238,19.96,50.12,20.00,45.00,9.91,51.08
3449745,19.98,46.67,20.00,45.00,9.91,51.08
3450245,19.96,67.13,20.00,45.00,9.91,51.08
3450753,19.98,52.57,20.00,45.00,9.91,51.08
3451261,19.97,53.17,20.00,45.00,9.91,51.08
3451768,19.98,46.77,20.00,45.00,9.91,51.08
3452276,19.99,60.37,20.00,45.00,9.91,51.08
3452783,20.01,51.21,20.00,45.00,9.91,51.08
3453291,20.01,37.39,20.00,45.00,9.91,51.08
3453798,20.00,56.88,20.00,45.00,9.91,51.08
3454306,20.01,59.97,20.00,45.00,9.91,51.08
3454813,20.02,40.16,20.00,45.00,9.91,51.08
3455321,20.01,59.44,20.00,45.00,9.91,51.08
3455828,20.01,56.53,20.00,45.00,9.91,51.08
3456328,20.01,64.96,20.00,45.00,9.91,51.08
3456835,20.03,55.44,20.00,45.00,9.91,51.08
3457342,20.05,41.26,20.00,45.00,9.91,51.08
3457849,20.01,65.97,20.00,45.00,9.91,51.08
3458357,20.05,46.01,20.00,45.00,9.91,51.08
3458865,20.03,54.32,20.00,45.00,9.91,51.08
3459372,20.03,58.04,20.00,45.00,9.91,51.08
3459879,19.99,47.57,20.00,45.00,9.91,51.08
3460387,19.98,62.85,20.00,45.00,9.91,51.08
3460894,19.96,60.83,20.00,45.00,9.91,51.08
3461402,19.98,60.21,20.00,45.00,9.91,51.08
3461902,19.98,46.32,20.00,45.00,9.91,51.08
3462409,19.98,74.15,20.00,45.00,9.91,51.08
3462917,20.01,47.61,20.00,45.00,9.91,51.08
3463425,20.03,57.94,20.00,45.00,9.91,51.08
3463933,20.02,63.12,20.00,45.00,9.91,51.08
3464440,20.02,40.99,20.00,45.00,9.91,51.08
3464948,20.02,49.78,20.00,45.00,9.91,51.08
3465455,20.03,46.53,20.00,45.00,9.91,51.08
3465962,20.01,58.31,20.00,45.00,9.91,51.08
3466469,20.01,67.49,20.00,45.00,9.91,51.08
3466977,19.97,59.57,20.00,45.00,9.91,51.08
3467485,20.01,48.81,20.00,45.00,9.91,51.08
3467994,19.98,64.81,20.00,45.00,9.91,51.08
3468502,20.02,31.24,20.00,45.00,9.91,51.08
3469009,20.01,46.13,20.00,45.00,9.91,51.08
3469517,20.04,46.43,20.00,45.00,9.91,51.08
3470024,20.03,54.25,20.00,45.00,9.91,51.08
3470532,20.03,48.78,20.00,45.00,9.91,51.08
3471039,20.01,48.95,20.00,45.00,9.91,51.08
3471547,20.02,51.76,20.00,45.00,9.91,51.08
3472055,20.00,55.07,20.00,45.00,9.91,51.08
3472562,19.99,55.34,20.00,45.00,9.91,51.08
3473070,19.98,53.71,20.00,45.00,9.91,51.08
3473577,19.95,69.07,20.00,45.00,9.91,51.08
3474077,19.96,47.60,20.00,45.00,9.91,51.08
3474585,19.92,53.42,20.00,45.00,9.91,51.08
3475093,19.94,58.31,20.00,45.00,9.91,51.08
3475600,19.94,72.50,20.00,45.00,9.91,51.08
3476108,19.99,60.13,20.00,45.00,9.91,51.08
3476615,20.00,40.15,20.00,45.00,9.91,51.08
3477123,20.02,59.72,20.00,45.00,9.91,51.08
3477631,20.02,47.83,20.00,45.00,9.91,51.08
3478138,20.03,63.92,20.00,45.00,9.91,51.08
3478646,20.04,52.94,20.00,45.00,9.91,51.08
3479154,20.04,41.21,20.00,45.00,9.91,51.08
3479653,20.05,51.63,20.00,45.00,9.91,51.08
