time,pv,cv,sp,kp,ki,kd
1663,30.015,68.3849,30,45,9.91,51.08
1664,30.0306,50.90872,30,45,9.91,51.08
1665,30.0306,67.12206,30,45,9.91,51.08
1666,30.0202,62.87753,30,45,9.91,51.08
1667,30.0254,50.99467,30,45,9.91,51.08
1668,30.0202,57.39038,30,45,9.91,51.08
1669,30.0202,56.31054,30,45,9.91,51.08
1670,30.0358,46.75957,30,45,9.91,51.08
1671,30.015,63.13881,30,45,9.91,51.08
1672,30.0254,52.81569,30,45,9.91,51.08
1673,30.0254,63.87663,30,45,9.91,51.08
1674,30.0254,57.82355,30,45,9.91,51.08
1675,30.0358,57.64615,30,45,9.91,51.08
1676,30.0098,53.23218,30,45,9.91,51.08
1677,30.015,45.26635,30,45,9.91,51.08
1678,29.9838,62.1973,30,45,9.91,51.08
1679,29.989,51.66761,30,45,9.91,51.08
1680,29.963,45.08217,30,45,9.91,51.08
1681,29.963,56.17013,30,45,9.91,51.08
1682,29.963,53.06731,30,45,9.91,51.08
1683,29.9682,48.0449,30,45,9.91,51.08
1684,29.9474,56.66894,30,45,9.91,51.08
1685,30.0046,39.98509,30,45,9.91,51.08
1686,29.989,43.90744,30,45,9.91,51.08
1687,30.0046,60.0959,30,45,9.91,51.08
1688,30.0358,52.13174,30,45,9.91,51.08
1689,30.0254,45.29781,30,45,9.91,51.08
1690,30.0358,58.62119,30,45,9.91,51.08
1691,29.9994,57.06509,30,45,9.91,51.08
1692,30.015,48.52204,30,45,9.91,51.08
1693,29.989,62.96393,30,45,9.91,51.08
1694,30.0046,56.94808,30,45,9.91,51.08
1695,30.0046,46.16501,30,45,9.91,51.08
1696,30.0202,47.73479,30,45,9.91,51.08
1697,30.0046,48.56569,30,45,9.91,51.08
1698,29.9734,59.617,30,45,9.91,51.08
1699,29.963,55.31689,30,45,9.91,51.08
1700,29.9734,61.00035,30,45,9.91,51.08
1701,30.0046,60.37337,30,45,9.91,51.08
1702,29.9942,62.83431,30,45,9.91,51.08
1703,29.9838,63.33842,30,45,9.91,51.08
1704,30.0202,56.62089,30,45,9.91,51.08
1705,29.9942,60.20839,30,45,9.91,51.08
1706,30.0358,59.19481,30,45,9.91,51.08
1707,30.0202,53.28197,30,45,9.91,51.08
1708,30.0098,45.2742,30,45,9.91,51.08
1709,29.9942,57.22499,30,45,9.91,51.08
1710,30.0046,48.28323,30,45,9.91,51.08
1711,30.0046,64.79755,30,45,9.91,51.08
1712,30.0202,53.51231,30,45,9.91,51.08
1713,30.015,55.83311,30,45,9.91,51.08
1714,29.989,57.24397,30,45,9.91,51.08
1715,30.0046,66.00104,30,45,9.91,51.08
1716,29.9838,54.69205,30,45,9.91,51.08
1717,30.0202,56.59062,30,45,9.91,51.08
1718,29.9786,43.85105,30,45,9.91,51.08
1719,29.9734,46.32254,30,45,9.91,51.08
1720,29.989,62.85236,30,45,9.91,51.08
1721,29.9994,65.4422,30,45,9.91,51.08
1722,30.0098,43.07134,30,45,9.91,51.08
1723,29.9994,56.81339,30,45,9.91,51.08
1724,29.9994,57.03149,30,45,9.91,51.08
1725,30.0098,51.72831,30,45,9.91,51.08
1726,29.9838,60.10867,30,45,9.91,51.08
1727,29.9786,55.41048,30,45,9.91,51.08
1728,29.989,57.67871,30,45,9.91,51.08
1729,29.989,62.51518,30,45,9.91,51.08
1730,29.9994,59.82695,30,45,9.91,51.08
1731,30.0098,34.98409,30,45,9.91,51.08
1732,30.0202,62.43723,30,45,9.91,51.08
1733,29.9942,54.70328,30,45,9.91,51.08
1734,29.989,65.68436,30,45,9.91,51.08
1735,29.9942,51.59063,30,45,9.91,51.08
1736,29.9682,53.33022,30,45,9.91,51.08
1737,29.9942,57.98108,30,45,9.91,51.08
1738,29.9994,62.5916,30,45,9.91,51.08
1739,29.989,62.51093,30,45,9.91,51.08
1740,30.015,45.81173,30,45,9.91,51.08
1741,30.0098,48.19108,30,45,9.91,51.08
1742,30.0046,49.04139,30,45,9.91,51.08
1743,29.963,69.35698,30,45,9.91,51.08
1744,30.0046,57.42326,30,45,9.91,51.08
1745,30.0046,51.63603,30,45,9.91,51.08
1746,30.0358,50.87439,30,45,9.91,51.08
1747,29.989,43.55378,30,45,9.91,51.08
1748,30.0098,48.61453,30,45,9.91,51.08
1749,29.9734,40.79996,30,45,9.91,51.08
1750,29.9942,52.53439,30,45,9.91,51.08
1751,29.989,54.72799,30,45,9.91,51.08
1752,29.9734,52.1414,30,45,9.91,51.08
1753,30.0202,62.98332,30,45,9.91,51.08
1754,30.0098,48.72662,30,45,9.91,51.08
1755,30.015,73.77866,30,45,9.91,51.08
1756,30.0202,51.07716,30,45,9.91,51.08
1757,30.0202,52.65235,30,45,9.91,51.08
1758,30.0306,44.89223,30,45,9.91,51.08
1759,30.015,51.84609,30,45,9.91,51.08
1760,30.0358,38.64054,30,45,9.91,51.08
1761,30.015,47.6282,30,45,9.91,51.08
1762,29.9942,51.74202,30,45,9.91,51.08
1763,29.9994,45.51592,30,45,9.91,51.08
1764,29.9682,76.47672,30,45,9.91,51.08
1765,29.963,47.50765,30,45,9.91,51.08
1766,29.9578,61.08419,30,45,9.91,51.08
1767,29.9318,52.21916,30,45,9.91,51.08
1768,29.9578,65.70794,30,45,9.91,51.08
1769,29.9578,71.40581,30,45,9.91,51.08
1770,29.937,68.86462,30,45,9.91,51.08
1771,29.9422,63.84764,30,45,9.91,51.08
1772,29.9578,29.81711,30,45,9.91,51.08
1773,29.9734,59.85992,30,45,9.91,51.08
1774,29.9682,39.66793,30,45,9.91,51.08
1775,30.0254,47.12613,30,45,9.91,51.08
1776,30.0358,35.70183,30,45,9.91,51.08
1777,30.0098,59.68805,30,45,9.91,51.08
1778,30.0306,40.96399,30,45,9.91,51.08
1779,30.0254,40.38952,30,45,9.91,51.08
1780,30.0722,61.64177,30,45,9.91,51.08
1781,30.0462,58.77335,30,45,9.91,51.08
1782,30.0358,45.31313,30,45,9.91,51.08
1783,30.0046,53.85377,30,45,9.91,51.08
1784,30.0202,48.98816,30,45,9.91,51.08
1785,29.989,48.97572,30,45,9.91,51.08
1786,29.989,60.49032,30,45,9.91,51.08
1787,29.9942,51.81861,30,45,9.91,51.08
1788,29.9942,48.98423,30,45,9.91,51.08
1789,29.9734,69.42305,30,45,9.91,51.08
1790,30.0046,52.12455,30,45,9.91,51.08
1791,29.9994,44.18913,30,45,9.91,51.08
1792,30.0202,65.64627,30,45,9.91,51.08
1793,30.0254,54.30547,30,45,9.91,51.08
1794,30.041,58.03222,30,45,9.91,51.08
1795,30.0202,61.28128,30,45,9.91,51.08
1796,30.041,49.97901,30,45,9.91,51.08
1797,30.041,41.37666,30,45,9.91,51.08
1798,30.0514,57.05674,30,45,9.91,51.08
1799,30.0046,36.8685,30,45,9.91,51.08
1800,30.015,44.47748,30,45,9.91,51.08
1801,30.0254,46.30234,30,45,9.91,51.08
1802,30.0202,51.1673,30,45,9.91,51.08
1803,29.9942,56.07211,30,45,9.91,51.08
1804,29.9682,100,40,45,9.91,51.08
1805,29.9942,100,40,45,9.91,51.08
1806,30.0566,100,40,45,9.91,51.08
1807,30.2854,100,40,45,9.91,51.08
1808,30.5558,100,40,45,9.91,51.08
1809,30.7898,100,40,45,9.91,51.08
1810,30.977,100,40,45,9.91,51.08
1811,31.1174,100,40,45,9.91,51.08
1812,31.393,100,40,45,9.91,51.08
1813,31.7154,100,40,45,9.91,51.08
1814,32.017,100,40,45,9.91,51.08
1815,32.277,100,40,45,9.91,51.08
1816,32.5474,100,40,45,9.91,51.08
1817,32.719,100,40,45,9.91,51.08
1818,32.9842,100,40,45,9.91,51.08
1819,33.2806,100,40,45,9.91,51.08
1820,33.5718,100,40,45,9.91,51.08
1821,33.7018,100,40,45,9.91,51.08
1822,33.9514,100,40,45,9.91,51.08
1823,34.1282,100,40,45,9.91,51.08
1824,34.4558,100,40,45,9.91,51.08
1825,34.7678,100,40,45,9.91,51.08
1826,34.9914,100,40,45,9.91,51.08
1827,35.1994,100,40,45,9.91,51.08
1828,35.4022,100,40,45,9.91,51.08
1829,35.6986,100,40,45,9.91,51.08
1830,35.9586,100,40,45,9.91,51.08
1831,36.0938,100,40,45,9.91,51.08
1832,36.3538,100,40,45,9.91,51.08
1833,36.6346,100,40,45,9.91,51.08
1834,36.8426,100,40,45,9.91,51.08
1835,37.1078,100,40,45,9.91,51.08
1836,37.4094,100,40,45,9.91,51.08
1837,37.7526,100,40,45,9.91,51.08
1838,38.0178,100,40,45,9.91,51.08
1839,38.2466,100,40,45,9.91,51.08
1840,38.387,100,40,45,9.91,51.08
1841,38.569,100,40,45,9.91,51.08
1842,38.8186,100,40,45,9.91,51.08
1843,39.141,100,40,45,9.91,51.08
1844,39.3958,100,40,45,9.91,51.08
1845,39.5622,100,40,45,9.91,51.08
1846,39.7754,100,40,45,9.91,51.08
1847,40.077,13.87786,40,45,9.91,51.08
1848,40.2902,35.08335,40,45,9.91,51.08
1849,40.5346,86.64945,40,45,9.91,51.08
1850,40.7894,60.54648,40,45,9.91,51.08
1851,40.9246,39.46915,40,45,9.91,51.08
1852,41.0338,44.14349,40,45,9.91,51.08
1853,41.1066,22.26298,40,45,9.91,51.08
1854,41.143,22.50002,40,45,9.91,51.08
1855,41.1274,15.85143,40,45,9.91,51.08
1856,41.0442,26.00496,40,45,9.91,51.08
1857,40.961,36.41859,40,45,9.91,51.08
1858,40.831,14.66169,40,45,9.91,51.08
1859,40.7218,47.8139,40,45,9.91,51.08
1860,40.5866,14.86189,40,45,9.91,51.08
1861,40.467,20.67347,40,45,9.91,51.08
1862,40.3474,47.43455,40,45,9.91,51.08
1863,40.2798,27.98536,40,45,9.91,51.08
1864,40.1342,28.66169,40,45,9.91,51.08
1865,40.0146,39.24593,40,45,9.91,51.08
1866,39.843,62.69803,40,45,9.91,51.08
1867,39.7494,41.19161,40,45,9.91,51.08
1868,39.6298,80.00909,40,45,9.91,51.08
1869,39.4998,90.43849,40,45,9.91,51.08
1870,39.3542,68.33294,40,45,9.91,51.08
1871,39.245,82.61985,40,45,9.91,51.08
1872,39.1202,90.37984,40,45,9.91,51.08
1873,39.1722,100,40,45,9.91,51.08
1874,39.2814,81.06585,40,45,9.91,51.08
1875,39.4322,91.51269,40,45,9.91,51.08
1876,39.5726,84.99511,40,45,9.91,51.08
1877,39.7338,42.48303,40,45,9.91,51.08
1878,39.8898,19.42144,40,45,9.91,51.08
1879,40.051,58.18616,40,45,9.91,51.08
1880,40.1966,19.1503,40,45,9.91,51.08
1881,40.259,48.09277,40,45,9.91,51.08
1882,40.3162,32.21336,40,45,9.91,51.08
1883,40.2902,55.55941,40,45,9.91,51.08
1884,40.2902,48.53469,40,45,9.91,51.08
1885,40.2642,56.67421,40,45,9.91,51.08
1886,40.2694,36.49138,40,45,9.91,51.08
1887,40.2174,53.11932,40,45,9.91,51.08
1888,40.2174,48.84576,40,45,9.91,51.08
1889,40.2382,39.51846,40,45,9.91,51.08
1890,40.233,50.43183,40,45,9.91,51.08
1891,40.1862,46.14142,40,45,9.91,51.08
1892,40.1446,35.96426,40,45,9.91,51.08
1893,40.0978,48.17344,40,45,9.91,51.08
1894,40.0146,51.52799,40,45,9.91,51.08
1895,39.9834,54.29481,40,45,9.91,51.08
1896,39.9002,52.66735,40,45,9.91,51.08
1897,39.843,50.93383,40,45,9.91,51.08
1898,39.7962,59.02374,40,45,9.91,51.08
1899,39.8014,68.55299,40,45,9.91,51.08
1900,39.8326,62.73919,40,45,9.91,51.08
1901,39.8638,50.9511,40,45,9.91,51.08
1902,39.8898,39.31296,40,45,9.91,51.08
1903,39.921,50.07513,40,45,9.91,51.08
1904,39.9366,61.09599,40,45,9.91,51.08
1905,39.9522,48.91452,40,45,9.91,51.08
1906,39.9626,73.00633,40,45,9.91,51.08
1907,39.999,71.34213,40,45,9.91,51.08
1908,39.999,49.37867,40,45,9.91,51.08
1909,39.999,66.65359,40,45,9.91,51.08
1910,39.9886,55.18453,40,45,9.91,51.08
1911,39.999,44.64222,40,45,9.91,51.08
1912,40.0198,69.73796,40,45,9.91,51.08
1913,39.9938,55.25894,40,45,9.91,51.08
1914,40.0146,52.08568,40,45,9.91,51.08
1915,40.025,42.58325,40,45,9.91,51.08
1916,40.0406,66.89156,40,45,9.91,51.08
1917,40.077,49.35872,40,45,9.91,51.08
1918,40.0926,47.24335,40,45,9.91,51.08
1919,40.1082,39.95074,40,45,9.91,51.08
1920,40.129,55.92192,40,45,9.91,51.08
1921,40.0822,53.41992,40,45,9.91,51.08
1922,40.0614,64.97994,40,45,9.91,51.08
1923,40.0302,47.39505,40,45,9.91,51.08
1924,40.0198,66.7005,40,45,9.91,51.08
1925,40.0198,48.55451,40,45,9.91,51.08
1926,39.9782,49.53659,40,45,9.91,51.08
1927,39.9938,55.17763,40,45,9.91,51.08
1928,39.9574,64.48927,40,45,9.91,51.08
1929,39.9834,47.24367,40,45,9.91,51.08
1930,39.9886,50.2282,40,45,9.91,51.08
1931,40.0198,46.02232,40,45,9.91,51.08
1932,39.999,62.5091,40,45,9.91,51.08
1933,39.9938,71.63305,40,45,9.91,51.08
1934,39.9678,56.26582,40,45,9.91,51.08
1935,39.9626,56.69044,40,45,9.91,51.08
1936,39.9418,62.69188,40,45,9.91,51.08
1937,39.9886,59.27038,40,45,9.91,51.08
1938,39.9522,63.11589,40,45,9.91,51.08
1939,39.9834,66.87704,40,45,9.91,51.08
1940,40.0094,59.17095,40,45,9.91,51.08
1941,40.0354,56.43182,40,45,9.91,51.08
1942,40.0302,51.20493,40,45,9.91,51.08
1943,40.0146,54.1889,40,45,9.91,51.08
1944,40.0354,48.53004,40,45,9.91,51.08
1945,40.0562,52.30537,40,45,9.91,51.08
1946,40.0042,61.93993,40,45,9.91,51.08
1947,39.9938,49.19475,40,45,9.91,51.08
1948,39.9678,49.79034,40,45,9.91,51.08
1949,39.9834,53.44915,40,45,9.91,51.08
1950,39.9314,71.53328,40,45,9.91,51.08
1951,39.9782,57.3236,40,45,9.91,51.08
1952,39.9366,57.53984,40,45,9.91,51.08
1953,39.9782,40.92471,40,45,9.91,51.08
1954,39.9886,51.23455,40,45,9.91,51.08
1955,39.999,41.31338,40,45,9.91,51.08
1956,39.9782,56.238,40,45,9.91,51.08
1957,40.0302,61.56413,40,45,9.91,51.08
1958,39.9782,61.84496,40,45,9.91,51.08
1959,40.0042,61.84236,40,45,9.91,51.08
1960,39.973,59.53836,40,45,9.91,51.08
1961,40.0198,55.22007,40,45,9.91,51.08
1962,40.0146,41.85963,40,45,9.91,51.08
1963,40.0146,52.12204,40,45,9.91,51.08
1964,39.9886,54.93037,40,45,9.91,51.08
1965,40.0042,47.64417,40,45,9.91,51.08
1966,39.9938,48.40789,40,45,9.91,51.08
1967,40.0094,53.06389,40,45,9.91,51.08
1968,39.9886,59.15326,40,45,9.91,51.08
1969,40.0146,61.0614,40,45,9.91,51.08
1970,40.0094,64.24501,40,45,9.91,51.08
1971,40.0302,54.21469,40,45,9.91,51.08
1972,40.0042,58.1961,40,45,9.91,51.08
1973,40.0406,61.40784,40,45,9.91,51.08
1974,40.0406,42.72831,40,45,9.91,51.08
1975,40.0146,57.13993,40,45,9.91,51.08
1976,40.0198,57.31063,40,45,9.91,51.08
1977,39.9938,51.94201,40,45,9.91,51.08
1978,40.0042,64.93852,40,45,9.91,51.08
1979,40.0042,59.99197,40,45,9.91,51.08
1980,39.9886,54.4153,40,45,9.91,51.08
1981,39.973,55.13266,40,45,9.91,51.08
1982,39.9626,50.35872,40,45,9.91,51.08
1983,39.999,63.44941,40,45,9.91,51.08
1984,39.9782,58.45161,40,45,9.91,51.08
1985,39.9574,67.24712,40,45,9.91,51.08
1986,39.947,49.09765,40,45,9.91,51.08
1987,39.9418,54.39885,40,45,9.91,51.08
1988,39.973,46.66293,40,45,9.91,51.08
1989,39.999,55.93446,40,45,9.91,51.08
1990,39.9886,64.44427,40,45,9.91,51.08
1991,40.0094,52.63118,40,45,9.91,51.08
1992,40.0094,47.07383,40,45,9.91,51.08
1993,40.0458,39.46136,40,45,9.91,51.08
1994,40.0354,64.54998,40,45,9.91,51.08
1995,40.0458,66.94252,40,45,9.91,51.08
1996,40.0198,48.9126,40,45,9.91,51.08
1997,39.9886,55.90847,40,45,9.91,51.08
1998,39.9522,62.5128,40,45,9.91,51.08
1999,39.9782,48.43011,40,45,9.91,51.08
2000,39.973,46.41222,40,45,9.91,51.08
2001,39.9886,47.81466,40,45,9.91,51.08
2002,39.9678,70.57407,40,45,9.91,51.08
2003,39.973,60.85345,40,45,9.91,51.08
2004,39.9626,63.72751,40,45,9.91,51.08
2005,39.9626,52.34375,40,45,9.91,51.08
2006,39.9678,49.37057,40,45,9.91,51.08
2007,40.0042,67.00993,40,45,9.91,51.08
2008,40.0302,50.01403,40,45,9.91,51.08
2009,40.025,57.7696,40,45,9.91,51.08
2010,40.0198,54.73223,40,45,9.91,51.08
2011,40.0354,60.13329,40,45,9.91,51.08
2012,40.0042,58.04816,40,45,9.91,51.08
2013,40.0302,43.45932,40,45,9.91,51.08
2014,40.0458,42.82324,40,45,9.91,51.08
2015,40.0302,50.62214,40,45,9.91,51.08
2016,40.051,47.76279,40,45,9.91,51.08
2017,40.025,64.4016,40,45,9.91,51.08
2018,39.999,62.76592,40,45,9.91,51.08
2019,39.9886,35.42517,40,45,9.91,51.08
2020,40.0094,62.94256,40,45,9.91,51.08
2021,39.9938,54.74377,40,45,9.91,51.08
2022,39.9834,60.51944,40,45,9.91,51.08
2023,39.9886,55.34828,40,45,9.91,51.08
2024,40.0146,46.70761,40,45,9.91,51.08
2025,39.999,49.3871,40,45,9.91,51.08
2026,39.9834,63.37781,40,45,9.91,51.08
2027,39.9834,61.01884,40,45,9.91,51.08
2028,39.999,60.82825,40,45,9.91,51.08
2029,39.9938,52.7218,40,45,9.91,51.08
2030,40.0146,72.54228,40,45,9.91,51.08
2031,40.0354,48.96569,40,45,9.91,51.08
2032,40.0198,48.85231,40,45,9.91,51.08
2033,39.9938,40.82587,40,45,9.91,51.08
2034,40.0094,63.75071,40,45,9.91,51.08
2035,39.999,57.75239,40,45,9.91,51.08
2036,40.0094,49.30697,40,45,9.91,51.08
2037,39.9938,55.84048,40,45,9.91,51.08
2038,40.0042,68.10857,40,45,9.91,51.08
2039,40.0146,54.29594,40,45,9.91,51.08
2040,40.0042,49.39652,40,45,9.91,51.08
2041,39.999,49.69898,40,45,9.91,51.08
2042,40.0042,65.77718,40,45,9.91,51.08
2043,39.9782,61.08605,40,45,9.91,51.08
2044,39.9938,58.2161,40,45,9.91,51.08
2045,39.999,69.34467,40,45,9.91,51.08
2046,39.9782,61.43411,40,45,9.91,51.08
2047,39.9938,44.60442,40,45,9.91,51.08
2048,39.9782,63.908,40,45,9.91,51.08
2049,40.0094,57.45338,40,45,9.91,51.08
2050,39.9938,52.85305,40,45,9.91,51.08
2051,39.9938,52.92547,40,45,9.91,51.08
2052,39.9886,59.52676,40,45,9.91,51.08
2053,39.9834,50.25083,40,45,9.91,51.08
2054,39.9938,47.08443,40,45,9.91,51.08
2055,40.0146,49.46075,40,45,9.91,51.08
2056,40.0094,55.50542,40,45,9.91,51.08
2057,39.9834,69.9978,40,45,9.91,51.08
2058,39.9886,47.36235,40,45,9.91,51.08
2059,39.9782,72.46408,40,45,9.91,51.08
2060,39.973,59.07912,40,45,9.91,51.08
2061,40.0042,55.2627,40,45,9.91,51.08
2062,40.025,54.49867,40,45,9.91,51.08
2063,40.0198,54.91487,40,45,9.91,51.08
2064,40.0146,60.12334,40,45,9.91,51.08
2065,40.0458,39.92781,40,45,9.91,51.08
2066,40.0406,76.18336,40,45,9.91,51.08
2067,40.0146,43.04478,40,45,9.91,51.08
2068,39.9938,43.41885,40,45,9.91,51.08
2069,39.9886,58.13432,40,45,9.91,51.08
2070,39.999,53.14824,40,45,9.91,51.08
2071,39.9886,63.57851,40,45,9.91,51.08
2072,39.9782,61.48467,40,45,9.91,51.08
2073,39.9782,50.95921,40,45,9.91,51.08
2074,39.9834,43.40396,40,45,9.91,51.08
2075,39.9678,60.2461,40,45,9.91,51.08
2076,39.9626,38.5173,40,45,9.91,51.08
2077,39.9938,64.44661,40,45,9.91,51.08
2078,40.0146,61.75198,40,45,9.91,51.08
2079,40.0354,48.97527,40,45,9.91,51.08
2080,40.0354,58.00351,40,45,9.91,51.08
2081,40.051,45.26608,40,45,9.91,51.08
2082,40.0094,52.34513,40,45,9.91,51.08
2083,40.0302,54.96279,40,45,9.91,51.08
2084,39.9938,63.60335,40,45,9.91,51.08
2085,40.0094,51.98256,40,45,9.91,51.08
2086,39.999,65.88825,40,45,9.91,51.08
2087,40.0094,54.76337,40,45,9.91,51.08
2088,39.9834,72.06615,40,45,9.91,51.08
2089,39.973,47.77053,40,45,9.91,51.08
2090,39.9678,58.17312,40,45,9.91,51.08
2091,39.9626,55.18181,40,45,9.91,51.08
2092,39.9574,54.68803,40,45,9.91,51.08
2093,39.9678,46.18059,40,45,9.91,51.08
2094,39.9418,51.97024,40,45,9.91,51.08
2095,39.973,67.93885,40,45,9.91,51.08
2096,39.973,69.20657,40,45,9.91,51.08
2097,39.973,62.88449,40,45,9.91,51.08
2098,39.9886,52.43612,40,45,9.91,51.08
2099,40.0042,45.84334,40,45,9.91,51.08
2100,40.0094,48.37873,40,45,9.91,51.08
2101,39.999,65.498,40,45,9.91,51.08
2102,39.999,37.30752,40,45,9.91,51.08
2103,39.9938,64.52259,40,45,9.91,51.08
2104,40.0146,66.60033,40,45,9.91,51.08
2105,40.0406,57.51305,40,45,9.91,51.08
2106,40.0562,50.76952,40,45,9.91,51.08
2107,40.0406,61.83432,40,45,9.91,51.08
2108,40.0302,55.12386,40,45,9.91,51.08
2109,40.0354,40.04707,40,45,9.91,51.08
2110,40.025,49.04543,40,45,9.91,51.08
2111,40.0042,54.26422,40,45,9.91,51.08
2112,40.0198,49.43656,40,45,9.91,51.08
2113,40.0198,63.09086,40,45,9.91,51.08
2114,40.0094,40.84425,40,45,9.91,51.08
2115,40.0146,55.21825,40,45,9.91,51.08
2116,40.0042,46.95493,40,45,9.91,51.08
2117,40.0094,45.93122,40,45,9.91,51.08
2118,40.025,45.80755,40,45,9.91,51.08
2119,39.9886,71.55704,40,45,9.91,51.08
2120,40.0146,51.76799,40,45,9.91,51.08
2121,40.0354,51.0129,40,45,9.91,51.08
2122,40.0198,53.79581,40,45,9.91,51.08
2123,39.9938,57.54731,40,45,9.91,51.08
2124,39.9678,53.55099,40,45,9.91,51.08
2125,39.9574,45.80334,40,45,9.91,51.08
2126,39.9626,65.54466,40,45,9.91,51.08
2127,39.947,48.6496,40,45,9.91,51.08
2128,39.9626,48.3969,40,45,9.91,51.08
2129,39.9938,62.18026,40,45,9.91,51.08
2130,39.9886,50.95111,40,45,9.91,51.08
2131,40.0042,58.18301,40,45,9.91,51.08
2132,39.999,51.03828,40,45,9.91,51.08
2133,40.0042,57.99403,40,45,9.91,51.08
2134,40.0042,60.61036,40,45,9.91,51.08
2135,39.9626,59.65962,40,45,9.91,51.08
2136,39.999,53.25449,40,45,9.91,51.08
2137,39.973,61.51857,40,45,9.91,51.08
2138,39.999,41.97488,40,45,9.91,51.08
2139,40.0302,60.51104,40,45,9.91,51.08
2140,40.0042,53.19519,40,45,9.91,51.08
2141,39.999,62.18764,40,45,9.91,51.08
2142,40.0302,60.94968,40,45,9.91,51.08
2143,40.0354,48.36895,40,45,9.91,51.08
2144,40.025,45.727,40,45,9.91,51.08
2145,40.0146,60.04344,40,45,9.91,51.08
2146,40.025,59.97609,40,45,9.91,51.08
2147,40.0042,58.21183,40,45,9.91,51.08
2148,39.999,57.91452,40,45,9.91,51.08
2149,39.9834,50.33455,40,45,9.91,51.08
2150,39.9938,55.84945,40,45,9.91,51.08
2151,39.9886,42.29581,40,45,9.91,51.08
2152,39.9886,61.70725,40,45,9.91,51.08
2153,39.9626,67.66367,40,45,9.91,51.08
2154,39.973,62.7184,40,45,9.91,51.08
2155,39.9834,56.63141,40,45,9.91,51.08
2156,39.9886,50.94943,40,45,9.91,51.08
2157,40.0094,50.49765,40,45,9.91,51.08
2158,40.0198,57.93269,40,45,9.91,51.08
2159,40.0094,32.77664,40,45,9.91,51.08
2160,39.999,64.06114,40,45,9.91,51.08
2161,40.0198,60.92399,40,45,9.91,51.08
2162,40.0406,45.85948,40,45,9.91,51.08
2163,40.0198,51.22996,40,45,9.91,51.08
2164,40.0198,51.32351,40,45,9.91,51.08
2165,39.999,64.01279,40,45,9.91,51.08
2166,39.9938,72.57146,40,45,9.91,51.08
2167,39.9522,55.04822,40,45,9.91,51.08
2168,39.947,52.13211,40,45,9.91,51.08
2169,39.9626,52.1148,40,45,9.91,51.08
2170,39.9418,72.16431,40,45,9.91,51.08
2171,39.973,55.23016,40,45,9.91,51.08
2172,39.9938,54.87549,40,45,9.91,51.08
2173,39.9938,56.59621,40,45,9.91,51.08
2174,40.025,61.42477,40,45,9.91,51.08
2175,40.051,46.55464,40,45,9.91,51.08
2176,40.051,53.79051,40,45,9.91,51.08
2177,40.0614,53.28495,40,45,9.91,51.08
2178,40.0614,72.78026,40,45,9.91,51.08
2179,40.0458,55.85134,40,45,9.91,51.08
2180,40.025,47.16255,40,45,9.91,51.08
2181,39.9938,68.49448,40,45,9.91,51.08
2182,40.0198,38.09644,40,45,9.91,51.08
2183,40.0354,59.48425,40,45,9.91,51.08
2184,40.0094,53.82514,40,45,9.91,51.08
2185,40.025,61.62985,40,45,9.91,51.08
2186,40.025,59.30386,40,45,9.91,51.08
2187,40.0042,50.84162,40,45,9.91,51.08
2188,39.9782,69.1563,40,45,9.91,51.08
2189,39.9886,54.74151,40,45,9.91,51.08
2190,39.9366,65.4862,40,45,9.91,51.08
2191,39.947,65.7282,40,45,9.91,51.08
2192,39.9678,38.22435,40,45,9.91,51.08
2193,39.9938,50.26702,40,45,9.91,51.08
2194,40.0146,55.40111,40,45,9.91,51.08
2195,40.0042,52.50894,40,45,9.91,51.08
2196,40.0146,49.11071,40,45,9.91,51.08
2197,40.0198,46.33105,40,45,9.91,51.08
2198,40.025,49.45735,40,45,9.91,51.08
2199,39.9886,52.2643,40,45,9.91,51.08
2200,39.9834,60.97233,40,45,9.91,51.08
2201,39.9886,50.40363,40,45,9.91,51.08
2202,39.9626,58.7102,40,45,9.91,51.08
2203,39.9626,64.85894,40,45,9.91,51.08
2204,39.9522,57.9056,40,45,9.91,51.08
2205,39.9522,58.1486,40,45,9.91,51.08
2206,39.9574,42.03428,40,45,9.91,51.08
2207,39.9678,77.47153,40,45,9.91,51.08
2208,39.9938,48.68912,40,45,9.91,51.08
2209,40.0302,69.93199,40,45,9.91,51.08
2210,40.077,42.6099,40,45,9.91,51.08
2211,40.0614,55.93256,40,45,9.91,51.08
2212,40.051,55.32588,40,45,9.91,51.08
2213,40.0666,61.8268,40,45,9.91,51.08
2214,40.051,49.99091,40,45,9.91,51.08
2215,40.0302,64.08356,40,45,9.91,51.08
2216,40.0458,58.30638,40,45,9.91,51.08
2217,39.999,53.56771,40,45,9.91,51.08
2218,40.0198,61.64349,40,45,9.91,51.08
2219,39.9782,60.70718,40,45,9.91,51.08
2220,39.9626,41.7455,40,45,9.91,51.08
2221,39.9626,65.11769,40,45,9.91,51.08
2222,39.9626,62.15929,40,45,9.91,51.08
2223,39.9418,52.07131,40,45,9.91,51.08
2224,39.9782,56.3624,40,45,9.91,51.08
2225,39.999,52.82985,40,45,9.91,51.08
2226,40.0042,49.18963,40,45,9.91,51.08
2227,40.0354,62.55606,40,45,9.91,51.08
2228,40.0094,49.28861,40,45,9.91,51.08
2229,39.9782,53.40016,40,45,9.91,51.08
2230,39.9678,65.51441,40,45,9.91,51.08
2231,39.9574,60.98027,40,45,9.91,51.08
