time,pv,cv,sp,kp,ki,kd,sp_change,time_sec
7838501,20.0,38.54,20.0,45.0,9.91,51.08,False,7838.501
7839002,19.98,65.19,20.0,45.0,9.91,51.08,False,7839.002
7839510,19.99,53.41,20.0,45.0,9.91,51.08,False,7839.51
7840019,20.01,48.08,20.0,45.0,9.91,51.08,False,7840.019
7840518,20.04,44.93,20.0,45.0,9.91,51.08,False,7840.518
7841019,20.05,57.61,20.0,45.0,9.91,51.08,False,7841.019
7841518,20.04,39.75,20.0,45.0,9.91,51.08,False,7841.518
7842028,20.05,47.91,20.0,45.0,9.91,51.08,False,7842.028
7842537,20.04,58.73,20.0,45.0,9.91,51.08,False,7842.537
7843046,20.01,45.26,20.0,45.0,9.91,51.08,False,7843.046
7843545,20.0,38.4,20.0,45.0,9.91,51.08,False,7843.545
7844055,19.97,51.51,20.0,45.0,9.91,51.08,False,7844.055
7844564,19.95,56.32,20.0,45.0,9.91,51.08,False,7844.564
7845073,19.89,88.02,20.0,45.0,9.91,51.08,False,7845.073
7845582,19.89,61.24,20.0,45.0,9.91,51.08,False,7845.582
7846091,19.87,51.15,20.0,45.0,9.91,51.08,False,7846.091
7846600,19.89,65.74,20.0,45.0,9.91,51.08,False,7846.6
7847101,19.89,51.99,20.0,45.0,9.91,51.08,False,7847.101
7847601,19.9,51.83,20.0,45.0,9.91,51.08,False,7847.601
7848110,19.93,51.77,20.0,45.0,9.91,51.08,False,7848.11
7848619,19.96,64.19,20.0,45.0,9.91,51.08,False,7848.619
7849128,19.98,33.45,20.0,45.0,9.91,51.08,False,7849.128
7849637,20.0,59.86,20.0,45.0,9.91,51.08,False,7849.637
7850145,20.01,50.68,20.0,45.0,9.91,51.08,False,7850.145
7850645,20.02,52.99,20.0,45.0,9.91,51.08,False,7850.645
7851154,20.04,52.13,20.0,45.0,9.91,51.08,False,7851.154
7851654,20.03,52.49,20.0,45.0,9.91,51.08,False,7851.654
7852162,20.0,55.5,20.0,45.0,9.91,51.08,False,7852.162
7852664,20.03,49.37,20.0,45.0,9.91,51.08,False,7852.664
7853173,20.06,45.37,20.0,45.0,9.91,51.08,False,7853.173
7853673,20.08,64.67,20.0,45.0,9.91,51.08,False,7853.673
7854182,20.04,68.09,20.0,45.0,9.91,51.08,False,7854.182
7854691,20.02,57.05,20.0,45.0,9.91,51.08,False,7854.691
7855191,20.02,51.15,20.0,45.0,9.91,51.08,False,7855.191
7855700,20.01,51.34,20.0,45.0,9.91,51.08,False,7855.7
7856200,20.0,41.11,20.0,45.0,9.91,51.08,False,7856.2
7856709,19.99,59.0,20.0,45.0,9.91,51.08,False,7856.709
7857217,19.99,52.55,20.0,45.0,9.91,51.08,False,7857.217
7857726,20.0,58.39,20.0,45.0,9.91,51.08,False,7857.726
7858235,20.01,48.72,20.0,45.0,9.91,51.08,False,7858.235
7858736,20.0,57.33,20.0,45.0,9.91,51.08,False,7858.736
7859245,19.98,63.83,20.0,45.0,9.91,51.08,False,7859.245
7859744,19.99,66.76,20.0,45.0,9.91,51.08,False,7859.744
7860254,20.0,58.05,20.0,45.0,9.91,51.08,False,7860.254
7860763,20.0,52.19,20.0,45.0,9.91,51.08,False,7860.763
7861272,20.0,46.64,20.0,45.0,9.91,51.08,False,7861.272
7861781,20.0,54.35,20.0,45.0,9.91,51.08,False,7861.781
7862281,20.0,52.65,20.0,45.0,9.91,51.08,False,7862.281
7862790,20.01,45.38,20.0,45.0,9.91,51.08,False,7862.79
7863299,20.01,49.19,20.0,45.0,9.91,51.08,False,7863.299
7863807,20.03,45.98,20.0,45.0,9.91,51.08,False,7863.807
7864317,20.02,50.7,20.0,45.0,9.91,51.08,False,7864.317
7864819,20.01,45.99,20.0,45.0,9.91,51.08,False,7864.819
7865328,20.01,68.18,20.0,45.0,9.91,51.08,False,7865.328
7865837,20.0,57.29,20.0,45.0,9.91,51.08,False,7865.837
7866346,20.02,51.69,20.0,45.0,9.91,51.08,False,7866.346
7866854,19.99,63.76,20.0,45.0,9.91,51.08,False,7866.854
7867354,19.99,50.28,20.0,45.0,9.91,51.08,False,7867.354
7867863,20.01,44.31,20.0,45.0,9.91,51.08,False,7867.863
7868363,20.01,69.21,20.0,45.0,9.91,51.08,False,7868.363
7868872,20.0,54.48,20.0,45.0,9.91,51.08,False,7868.872
7869372,20.0,79.58,20.0,45.0,9.91,51.08,False,7869.372
7869881,20.01,54.94,20.0,45.0,9.91,51.08,False,7869.881
7870383,20.0,56.82,20.0,45.0,9.91,51.08,False,7870.383
7870892,20.01,54.34,20.0,45.0,9.91,51.08,False,7870.892
7871401,20.0,53.57,20.0,45.0,9.91,51.08,False,7871.401
7871901,19.99,54.98,20.0,45.0,9.91,51.08,False,7871.901
7872410,20.01,65.33,20.0,45.0,9.91,51.08,False,7872.41
7872919,19.97,52.27,20.0,45.0,9.91,51.08,False,7872.919
7873419,19.98,66.57,20.0,45.0,9.91,51.08,False,7873.419
7873928,20.01,65.88,20.0,45.0,9.91,51.08,False,7873.928
7874437,20.02,51.38,20.0,45.0,9.91,51.08,False,7874.437
7874945,20.02,34.65,20.0,45.0,9.91,51.08,False,7874.945
7875454,20.03,58.21,20.0,45.0,9.91,51.08,False,7875.454
7875963,20.04,48.87,20.0,45.0,9.91,51.08,False,7875.963
7876469,20.06,61.37,20.0,45.0,9.91,51.08,False,7876.469
7876969,20.07,57.81,20.0,45.0,9.91,51.08,False,7876.969
7877469,20.05,58.73,20.0,45.0,9.91,51.08,False,7877.469
7877969,20.04,56.76,20.0,45.0,9.91,51.08,False,7877.969
7878478,20.03,57.05,20.0,45.0,9.91,51.08,False,7878.478
7878987,20.0,47.03,20.0,45.0,9.91,51.08,False,7878.987
7879487,19.96,78.96,20.0,45.0,9.91,51.08,False,7879.487
7879996,19.96,68.99,20.0,45.0,9.91,51.08,False,7879.996
7880505,19.94,49.91,20.0,45.0,9.91,51.08,False,7880.505
7881013,19.96,49.91,20.0,45.0,9.91,51.08,False,7881.013
7881513,19.96,69.41,20.0,45.0,9.91,51.08,False,7881.513
7882014,19.96,59.03,20.0,45.0,9.91,51.08,False,7882.014
7882514,19.95,42.86,20.0,45.0,9.91,51.08,False,7882.514
7883023,19.96,48.44,20.0,45.0,9.91,51.08,False,7883.023
7883523,19.92,37.55,20.0,45.0,9.91,51.08,False,7883.523
7884032,19.94,52.07,20.0,45.0,9.91,51.08,False,7884.032
7884541,19.94,60.28,20.0,45.0,9.91,51.08,False,7884.541
7885041,19.98,53.97,20.0,45.0,9.91,51.08,False,7885.041
7885550,19.99,47.55,20.0,45.0,9.91,51.08,False,7885.55
7886059,20.01,61.11,20.0,45.0,9.91,51.08,False,7886.059
7886559,20.0,55.58,20.0,45.0,9.91,51.08,False,7886.559
